Lon,Lat,H_estimada,Bouguer_Simple,Bouguer_Completa
-158.101496604097,21.4622038103676,695.7537232017797,280,299.37642311981534
-158.102590118295,21.4667833388056,698.7851770868469,280,298.589404319799
-158.106690796537,21.472889152821,626.888938860365,280,297.5454924335456
-158.112158367526,21.4825561682193,481.14893144229194,280,294.0516640856623
-158.117899317064,21.487389435234,551.7150118899705,280,293.3468237849577
-158.1252805379,21.4922225417536,723.0794834085292,280,300.0992404083998
-158.133481894384,21.4957836754205,815.2646435691411,280,300.64231405900534
-158.143323522164,21.4988360063298,949.1443700995749,280,314.7585709318242
-158.154805421241,21.4993447219213,684.0410434274638,280,305.07337070079626
-158.164100291923,21.500362147767,705.4620822237129,280,298.72509076396864
-158.173395162605,21.5011252124809,517.1376958659505,280,300.35904260216114
-158.179956247792,21.5029056812446,353.7409553601011,280,294.40132148669875
-158.18569719733,21.5067208980515,479.48417544334114,280,300.59079699424194
-158.190344632671,21.5092643203104,699.8338370118759,280,303.2183775861039
-158.201279774649,21.5140967000153,657.2972050009774,280,306.51074623462824
-158.207294102738,21.5156226812832,500.0616242091296,280,303.6548423477867
-158.214948702122,21.5166399932274,282.73317602752036,280,297.8696576859147
-158.221783165859,21.5179116231435,174.66131425363818,280,294.6746370404144
-158.226977358299,21.5166399932274,42.88118419485444,280,294.98836613534974
-158.194718689462,21.5115533623004,683.0483439160282,280,305.8037563867044
-158.137878511518,21.3586750533287,-12.653835446729566,275,282.9555765881276
-158.133884158572,21.3612504262228,5.852981748192644,275,285.14884861053605
-158.129582547708,21.368117865919,154.2047465670641,275,290.73541138442397
-158.12650996852,21.3732682343591,288.586223667599,275,291.3364402515909
-158.124359163088,21.3818517791176,296.6878261432704,275,294.19523449684175
-158.122515615575,21.3887182524529,140.68447158490827,275,286.81614041075744
-158.119750294305,21.3950122365586,179.2709590852757,275,287.7427723456448
-158.115141425522,21.4035945056103,281.8777840345787,275,288.2470339969925
-158.10745997755,21.4150367472077,614.2528099585504,275,295.49851111881605
-158.100700303335,21.4250479735112,480.85071146610267,275,293.43747845989077
-158.09670595039,21.4373465404743,644.097044643686,275,294.33988628447815
-158.095169660796,21.4459263222538,690.0968189320813,275,291.7824276876551
-158.096091434552,21.4533617249217,679.9959453236963,275,291.5928464325416
-158.09670595039,21.459366965667,668.7705938201739,275,290.56911339836813
-158.098242239984,21.4639422211294,646.7131583406169,275,289.7620770074194
-158.101929335011,21.4713767048774,639.4718114972803,275,291.3632347249081
-158.104387398362,21.4773812032311,503.3585629468848,275,289.76600872110004
-158.106845461713,21.4828136312699,417.9232538265158,275,286.2523668356282
-158.112068846333,21.4888176580034,443.623385235715,275,287.5861100729157
-158.117599488873,21.492820204895,517.6999668234381,275,287.8221635144053
-158.124626853528,21.4980263257857,625.6470497136587,275,293.32868551111807
-158.133115190417,21.501185413451,817.0716961173057,275,297.44453646386006
-158.139528600511,21.5031159332469,995.7377457025589,275,307.39729065372273
-158.1480169374,21.5041689332436,1121.7911827261066,275,316.31624169220964
-158.157448422832,21.5059239162943,712.9005432124887,275,298.17619992369197
-158.167634427099,21.5073278874845,547.6756603659827,275,291.97289395499564
-158.17442509661,21.5104867730953,437.5782720183588,275,289.5366762630922
-158.182536174082,21.5138210778869,657.2598135604037,275,298.10022689977507
-158.189515473302,21.5161024002543,651.2493600931525,275,305.8501760759224
-158.198381069608,21.5192610951831,379.7173736507054,275,295.02991499548006
-158.207435295623,21.5215423321534,232.30647348607494,275,294.51598444050194
