Longitud_DD,Latitud_DD,Elevacion_m,Gravedad_Obs_mGal,Gravedad_Normal_mGal,Anomalia_Aire_Libre_mGal,Anomalia_Bouguer_Simple_mGal,Anomalia_Bouguer_Completa_mGal
-15.76561361111111,28.030763083333333,534.0333,979309.56,979009.0780961665,300.48190383356996,242.26266153416995,261.8818654668661
-15.772679694444445,28.026215583333332,526.1028,979307.41,979011.1848590781,296.22514092188794,238.87046587148794,258.3675395760922
-15.778011111111113,28.020329166666667,449.6691,979327.46,979034.3323387707,293.12766122922767,244.10563528542767,257.66453383699815
-15.784709694444444,28.019011444444445,364.1513,979342.09,979060.6264758679,281.4635241320357,241.76447770863567,255.28618281676256
-15.784722222222221,28.01888888888889,363.6334,979342.25,979060.7771373799,281.4728626201395,241.83027661893948,254.91370916330177
-15.784722222222221,28.015,298.7014,979360.43,979080.5261904593,279.90380954078864,247.33998031558866,256.40337952308573
-15.784802444444445,28.012120555555555,289.591,979363.24,979083.1224180622,280.11758193781134,248.54695029981133,256.77464308272477
-15.788955111111111,28.012081777777777,213.887,979379.13,979106.4852731257,272.6447268743068,249.3271939083068,255.7934644602556
-15.79805,28.008178666666666,122.1999,979395.32,979134.4930407273,260.82695927261375,247.50497057441376,252.60566592575063
-15.80796538888889,28.005949083333334,57.4039,979405.95,979154.3266927045,251.62330729549285,245.36524892529286,248.92335712788693
-15.811388888888889,28.003888888888888,42.9137,979410.42,979158.6452351887,251.77476481138729,247.09639906478728,250.42742736200884
-15.815000000000001,28.001666666666665,8.5691,979413.66,979169.0803479337,244.57965206634253,243.64546592254254,246.5424738366903
-15.814924916666667,28.001582388888888,8.174,979413.92,979169.195999446,244.72400055406615,243.83288742206616,246.62097157004064
-15.805294916666668,27.995091416666668,40.4588,979409.35,979158.7445013074,250.60549869260285,246.19476123420284,250.6836368920519
-15.794364166666666,27.988557361111113,60.816,979408.81,979151.9717340778,256.8382659222698,250.20822723426977,255.26421519126384
-15.784326472222222,27.981125249999998,88.7943,979403.84,979142.7794982061,261.0605017938651,251.38032479646512,257.2161774505258
-15.781876194444445,27.973490499999997,148.8617,979390.42,979123.6675691418,266.75243085820694,250.52382604760695,256.89829968913324
-15.77900938888889,27.964098416666666,222.5956,979372.67,979100.206638042,272.4633619580418,248.19643483724178,256.02053045911276
-15.776666666666667,27.954722222222223,252.0256,979363.89,979090.421938246,273.46806175401434,245.99273489321433,256.56939695321074
-15.776678833333333,27.954595583333333,252.3728,979363.78,979090.3053069289,273.47469307109714,245.96151516069713,256.72490548103514
-15.767953416666668,27.952866999999998,342.3136,979343.04,979062.4167253473,280.623274652753,243.30493060795303,256.5869565167613
-15.762327416666666,27.948676805555557,468.7836,979313.51,979023.0717139565,290.4382860434707,239.33243553867072,255.57431778861832
-15.758071361111112,27.941246888888887,597.3537,979285.53,978982.8387807556,302.69121924438514,237.56891357778514,254.98149125612218
-15.758288805555555,27.93858675,673.2686,979272.03,978959.2132766693,312.8167233307613,239.4183270959613,252.61267050500788
-15.75165163888889,27.933973666666667,661.3393,979271.61,978962.5496995212,309.06030047882814,236.96241267142813,251.21657135573454
-15.751666666666667,27.933888888888887,661.7755,979271.47,978962.408757521,309.0612424790161,236.9158010200161,251.23947407165218
-15.747740805555555,27.925626,657.5066,979273.31,978963.108587236,310.20141276402865,238.52135824522864,249.6153722827258
-15.7402365,27.924498833333335,586.8419,979283.17,978984.8309981294,298.3390018705977,234.3626716163977,254.54035467121713
-15.7334585,27.920148055555558,506.8863,979299.04,979009.1805367464,289.85946325364057,234.59973260024057,250.4148721466907
-15.726508777777777,27.923695944444447,470.4692,979299.62,979020.6843941833,278.9356058166595,227.64599457105953,250.8308396139112
-15.729420388888888,27.914391249999998,392.4883,979325.81,979044.0557557332,281.7542442668928,238.96595477749278,250.70157373173905
-15.727321388888889,27.90699425,322.466,979339.49,979065.114323433,274.37567656696774,239.22107817896773,250.46252700519526
-15.727222222222222,27.90694444444444,321.6311,979328.75,979065.3682843345,263.381715665455,228.31813640565497,239.69391991837495
-15.72377375,27.901754416666666,368.7744,979328.74,979050.4306725485,278.3093274515122,238.10627991231223,247.2319609465726
-15.721953305555555,27.897428444444444,424.7464,979315.27,979032.8332130908,282.43678690923844,236.13178387403843,245.69957726352038
-15.71529811111111,27.899685527777777,379.7535,979324.59,979046.887700655,277.70229934493545,236.30233228193546,247.79604779762548
-15.708822972222222,27.900624666666666,324.1163,979333.4,979064.1292782892,269.2707217108691,233.9362109174691,248.48823468711515
-15.716587472222221,27.891853916666665,277.5257,979342.16,979077.8540863144,264.30591368558817,234.05061692298818,244.60198319907548
-15.72425675,27.88400736111111,249.702,979345.35,979085.8559594215,259.49404057848733,232.27202794248734,240.79075492844225
-15.724166666666667,27.883888888888887,248.1872,979345.82,979086.3146550026,259.50534499739297,232.44847282779295,241.28334685818476
-15.72950661111111,27.87560597222222,214.2328,979349.68,979096.1764477848,253.50355221529026,230.14832082489025,238.99074569788664
-15.737259527777777,27.867596972222223,168.5234,979354.99,979109.6872527746,245.30274722538888,226.93066320418887,237.13138166152717
-15.743495777777778,27.857752666666666,135.7618,979358.55,979119.0650300733,239.4849699267652,224.6844900143652,233.76563664785454
-15.746300777777776,27.84574861111111,89.1513,979364.85,979132.556804463,232.29319553694222,222.57409911354222,231.39796834022673
-15.749752527777776,27.83747333333333,67.253,979366.79,979138.6991138287,228.0908861713251,220.75909861732512,227.8936594350028
-15.755277777777778,27.83,39.7304,979371.41,979146.6374984935,224.77250150649343,220.44117275929344,226.49869204854392
-15.75518311111111,27.830004416666668,37.0723,979370.59,979147.4583258874,223.13167411251925,219.09012611111925,225.27885828384822
-15.759139722222223,27.819377,82.0823,979357.01,979132.772673377,224.23732662305702,215.288878441657,220.16789150048612
-15.751168111111111,27.81952097222222,23.1711,979371.35,979150.9679021984,220.38209780154284,217.85603082174285,224.08021459265981
-15.748149083333333,27.808276055555556,62.3925,979360.56,979138.0231390838,222.53686091629788,215.73495535129788,220.59026760126838
-15.741270944444443,27.80620163888889,50.7526,979364.06,979141.4615325925,222.59846740751527,217.06552046071528,221.25492220833803
-15.73660625,27.799533583333336,43.7003,979364.59,979143.1416377514,221.44836224860046,216.68424294320047,220.34203171827212
-15.736666666666666,27.799444444444447,43.4264,979364.67,979143.2195441816,221.4504558184417,216.7161965432417,220.1872506951022
-15.728218472222222,27.79853452777778,9.3368,979373.9,979153.674550564,220.22544943599496,219.20757017359497,222.1941153140746
-15.721725805555556,27.791428194444446,23.4951,979368.73,979148.7748101058,219.95518989418633,217.39380108238635,220.72163253669206
-15.715873416666666,27.784639861111113,18.6264,979369.04,979149.7721269795,219.26787302049343,217.23726014529342,220.2134101828059
-15.70837986111111,27.782479305555555,22.4685,979367.89,979148.4252530623,219.4647469377378,217.0152760047378,220.32038323722747
-15.70111111111111,27.77638888888889,24.0311,979365.77,979147.4894198328,218.28058016719297,215.66075770739297,217.800904957942
-15.701158444444443,27.77637922222222,22.6695,979366.19,979147.9090000943,218.2809999056626,215.8096163546626,217.95309824011434
-15.689428444444445,27.771652194444442,36.0978,979359.93,979143.4120256706,216.51797432941385,212.58266436901386,215.10128477338813
-15.683708972222222,27.762287305555557,15.3948,979362.1,979149.1055469789,212.99445302109234,211.31614271469235,213.7753867709048
-15.675172944444444,27.759744166666668,6.8286,979362.66,979151.5605094824,211.09949051763397,210.35505020283398,212.51572268686778
-15.66421525,27.766692638888888,52.0156,979353.95,979138.1293566003,215.82064339960925,210.15000671880927,212.90661989903114
-15.65144475,27.76976197222222,106.6874,979341.71,979121.4821354029,220.22786459710915,208.59701762390915,212.15095956278145
-15.651388888888889,27.76972222222222,106.9893,979341.62,979121.3859891864,220.23401081364136,208.57025130624137,212.09552839683528
-15.637226277777778,27.770987277777778,122.2096,979338.33,979116.7821490177,221.54785098228604,208.22480480948605,210.71621899756437
-15.626692277777778,27.76338311111111,85.9878,979344.16,979127.3966677515,216.76333224854898,207.38911426814897,209.6785936020182
-15.614775583333333,27.756800944444443,51.1966,979344.91,979137.6459458688,207.26405413122848,201.68270319242848,203.55266616432635
-15.602796083333333,27.764662,76.8156,979341.5,979130.3230648765,211.17693512351252,202.8026520427125,204.3785251004932
-15.593767861111111,27.77048897222222,49.2059,979349.28,979139.27924582,210.00075418001506,204.63642537381506,206.60305196575533
-15.59388888888889,27.770555555555553,50.1281,979349.0,979138.9995404405,210.00045955949463,204.53559435369462,206.58941435169248
-15.56551563888889,27.767692722222222,26.519,979351.76,979146.0740574613,205.68594253866468,202.79489419666467,204.31543878613547
-15.553337861111112,27.773824138888887,45.6759,979348.66,979140.6171686179,208.04283138213214,203.06333611593215,205.43346743309348
-15.541249194444445,27.77989872222222,99.3636,979338.95,979124.497465441,214.45253455895,203.62011361415,207.47421538038665
-15.526820944444445,27.78316811111111,43.793,979351.85,979141.894109636,209.9558903640136,205.1816650900136,207.41180967477067
-15.514293416666666,27.787105972222225,16.5985,979358.77,979150.5817559909,208.18824400915764,206.37870873615765,208.3140717400114
-15.514166666666666,27.787222222222223,17.1679,979358.59,979150.4146500935,208.17534990643617,206.30373978423617,208.1832853792816
-15.499851027777776,27.789808055555557,23.5197,979358.95,979148.6465496178,210.3034503821982,207.73937972759822,210.0364099575736
-15.491951138888888,27.794961472222223,21.645,979360.6,979149.6090733244,210.9909266756149,208.6312320656149,210.44961979433967
-15.482273694444444,27.80445063888889,19.0961,979365.37,979151.1027723124,214.26722768764012,212.1854090578401,213.82236267051573
-15.471484472222222,27.815730916666666,53.5002,979363.09,979141.3234963345,221.76650366547983,215.93401886187982,217.56254488104588
-15.457528944444444,27.823500555555555,70.873,979361.77,979136.5400296815,225.2299703184981,217.5035376044981,219.6047165788825
-15.4575,27.82361111111111,70.4215,979361.91,979136.6876365364,225.22236346360296,217.54515237660297,219.77711323714638
-15.446562861111111,27.829674722222222,70.6334,979364.35,979137.0742351793,227.2757648206316,219.5754528194316,221.28985402207795
-15.43844925,27.841621777777778,69.584,979369.19,979138.2889325299,230.90106747008394,223.31515895808394,225.2974867947897
-15.43006425,27.853282361111113,55.2253,979376.84,979143.5907626831,233.2492373168934,227.22868556149342,228.9708560536662
-15.422598916666667,27.86539438888889,46.5341,979381.97,979147.177117558,234.7928824420087,229.7198279282087,231.29138402995778
-15.415879805555555,27.87427277777778,44.7456,979381.39,979148.3917016658,232.99829833419062,228.12022251339062,229.74603198877472
-15.415833333333333,27.874166666666667,44.9742,979381.32,979148.3132191233,233.00678087666165,228.10378354106166,229.60543856659012
-15.409368361111111,27.88642597222222,52.1485,979379.79,979147.0137121443,232.77628785569686,227.09116268269688,229.2839421989685
-15.405938083333334,27.89533408333333,41.5368,979379.88,979150.9543651498,228.9256348501658,224.3973759877658,225.9748530307612
-15.399628277777778,27.90896638888889,51.857,979372.03,979148.7868020822,223.24319791782182,217.5898514918218,219.23907207665556
-15.397921527777777,27.92031916666667,49.2893,979370.35,979150.4274531624,219.9225468375953,214.5491259301953,216.26605501290953
-15.393781944444443,27.93299641666667,35.6478,979364.88,979155.5855465143,209.29445348575246,205.40820162535246,206.95991571844718
-15.389166666666666,27.943333333333335,30.1107,979360.73,979158.0673393698,202.66266063018702,199.38005233758702,200.876439651099
-15.389094111111111,27.943421805555555,29.5715,979360.9,979158.2403925309,202.65960746910423,199.43578168210422,200.98206755777957
-15.386954916666665,27.94998838888889,23.0685,979360.91,979160.738638347,200.1713616530178,197.6564799200178,199.16614800399512
-15.387380416666666,27.95522422222222,39.6172,979356.86,979156.0218822489,200.83811775106005,196.51912984146006,198.52527258226687
-15.390252583333332,27.967418055555555,59.8617,979350.98,979150.6847949421,200.29520505783148,193.76920224723148,195.68564852581346
-15.391022222222222,27.98004647222222,44.4149,979352.98,979156.3975248745,196.5824751254404,191.7404515572404,193.75494007349903
-15.392019444444443,27.99200013888889,58.4612,979349.61,979152.9562419096,196.65375809033867,190.28043498873868,192.73923456431606
-15.390346472222221,28.006548388888888,51.5042,979351.58,979156.1926486099,195.38735139009077,189.77246651449076,191.32324674613284
-15.390277777777778,28.006666666666668,51.4327,979352.6,979156.223573697,196.3764263029443,190.76933621434432,192.32695082566008
-15.393055555555556,28.009166666666665,40.9398,979352.19,979159.6496481047,192.5403518952662,188.0771767788662,191.7999131758982
-15.396101527777777,28.028063027777776,31.35,979356.9,979164.0248659569,192.8751340431627,189.4574197431627,191.2153571518836
-15.405581194444444,28.03659738888889,29.5548,979359.3,979165.2183112374,194.08168876264244,190.85968357624245,193.98141617643495
-15.415000000000001,28.04416666666667,58.2839,979355.89,979156.9174398637,198.97256013634615,192.61856592614615,196.04604443288346
-15.415096638888889,28.044186833333335,57.7511,979356.05,979157.0834126049,198.96658739517443,192.67067797537442,196.1218317912974
-15.413684083333333,28.051508138888888,27.1375,979362.49,979167.081747846,195.40825215401128,192.44977617901128,196.39911590574368
-15.420096611111111,28.062060583333334,7.8512,979368.02,979173.8259784936,194.19402150646783,193.33809938486783,197.82156421027292
-15.41529763888889,28.075473333333335,9.6557,979369.3,979174.2745695865,195.0254304135451,193.9727853109451,196.55737017325555
-15.415117361111111,28.088721472222222,5.4222,979371.15,979176.5749482735,194.57505172654055,193.98393432694056,196.18644567514667
-15.412344972222222,28.103356277777777,6.9594,979369.71,979177.198375822,192.51162417791784,191.75292430871784,193.52803218581894
-15.406944444444445,28.106944444444444,7.8329,979370.46,979177.1979919815,193.26200801844243,192.40808092624243,196.36034084724432
-15.418429138888888,28.115643694444447,8.0085,979371.34,979177.7966568697,193.5433431302663,192.67027247726628,194.66977485111394
-15.427209305555555,28.12552272222222,6.2821,979372.93,979179.0711358379,193.85886416211724,193.17400218431723,194.9076976128207
-15.428876083333332,28.13495097222222,5.8041,979373.71,979179.9265797824,193.7834202175727,193.1506688437727,195.52319834110807
-15.415923555555556,28.10041075,16.6673,979368.68,979173.9807260209,194.6992739791749,192.8822382677749,195.7452117170933
-15.422785805555556,28.098115583333332,29.7783,979367.87,979169.7614354673,198.10856453271117,194.86219382331117,198.1501291363151
-15.428240666666666,28.08800361111111,78.848,979356.59,979153.8563029212,202.73369707877282,194.13784581477282,197.6278632702632
-15.43501588888889,28.085565694444444,149.0586,979342.94,979132.0018313865,210.93816861347295,194.68809815867294,198.18469821467147
-15.441508166666667,28.080279527777776,230.8256,979326.74,979106.3675908615,220.37240913847927,195.20826387767926,199.60976537961395
-15.450425833333332,28.072012722222222,311.7375,979312.86,979080.7747796121,232.08522038790397,198.10022161290397,202.845636843009
-15.459109138888888,28.063637500000002,333.1565,979311.23,979073.5361862758,237.6938137242105,201.3737584072105,206.3376375101001
-15.459166666666667,28.06361111111111,333.2124,979311.21,979073.5169553368,237.69304466317408,201.36689523997407,206.19947745187014
-15.465289972222221,28.054217166666668,398.2052,979299.5,979052.7541050144,246.74589498562273,203.3343604920227,208.24807091982507
-15.474089527777778,28.046202583333336,443.5755,979292.93,979038.1512125717,254.77878742839675,206.42107356939675,211.94771124850436
-15.480941194444444,28.040890194444447,472.0807,979289.58,979028.9559779253,260.6240220746258,209.15872832202584,214.93126469910473
-15.490435944444444,28.033680694444445,498.1826,979288.17,979020.3604667891,267.80953321093693,213.49866252413693,221.4815520107636
-15.496174333333332,28.031692749999998,507.2521,979287.92,979017.4126074794,270.50739252066705,215.20778308286705,222.04429765588858
-15.501014833333333,28.027212249999998,492.763,979292.13,979021.5484672898,270.58153271023184,216.86149597623185,225.880675110907
-15.504849555555555,28.027085555555555,552.8234,979281.29,979003.0039270878,278.2860729122767,218.01837149107672,224.77548691081958
-15.509700944444445,28.023744527777776,608.1158,979270.2,978985.6905304103,284.50946958968416,218.21390130528414,225.7732305185171
-15.515226805555555,28.021951166666664,664.5305,979257.71,978968.1471793111,289.5628206888214,217.11703463982138,225.95367290540347
-15.522612583333334,28.017280638888888,726.6195,979245.95,978948.6378610695,297.3121389304288,218.09753427942877,228.08308773074447
-15.526484027777778,28.014448944444446,791.0824,979232.96,978928.5343213744,304.42567862558644,218.18345754238644,227.83155922849622
-15.52638888888889,28.014444444444443,790.9347,979233.01,978928.5795599138,304.4304400861729,218.20432096157288,227.86601367938323
-15.532631444444446,28.01053,832.6672,979223.99,978915.4092599961,308.5807400038466,217.80502719424658,228.30285632065005
-15.542028222222221,28.007129527777778,884.1155,979213.85,978899.2798580786,314.57014192140196,218.18563834240194,230.51360587852372
-15.54909675,28.008220583333333,973.4834,979194.9,978871.7872572694,323.1127427306492,216.98552942944917,230.1318421240835
-15.55359413888889,28.006351083333332,1034.0311,979182.32,978852.9660695575,329.3539304424776,216.62592798267758,230.43438565791394
-15.557777777777778,28.005277777777778,1107.7047,979165.24,978830.1553853451,335.08461465488654,214.32486367028653,229.86956605068536
-15.557673583333335,28.005413694444446,1108.1437,979165.1,978830.0301200798,335.06987992022187,214.26227003362186,229.3732739368656
-15.558300805555556,28.004291277777778,1120.9492,979162.36,978825.9953201695,336.36467983049806,214.16103994489805,228.81656301017156
-15.565972166666667,27.999987027777777,1208.1995,979144.92,978798.7551627479,346.16483725211583,214.44934416111585,230.5538247353441
-15.566195777777779,27.99894116666667,1241.1166,979137.25,978788.5217755408,348.72822445922066,213.42417496042066,229.82072949176452
-15.56741936111111,27.99238366666667,1302.7558,979124.08,978769.015339836,355.0646601639455,213.04082835954551,230.2017562947096
-15.566856583333333,27.988326750000002,1385.7143,979104.56,978743.1200148792,361.43998512090184,210.37218356350184,230.42886009028402
-15.574166666666667,27.984166666666667,1476.7644,979085.77,978714.7219830825,371.04801691754255,210.05411555834255,232.48976221688233
-15.574105583333333,27.98405916666667,1479.2295,979085.01,978713.9535327997,371.05646720028017,209.79382556928016,232.43029934856304
-15.577445888888889,27.98842980555556,1580.3814,979063.7,978683.0792078587,380.6207921413006,208.33077267610062,232.97310626852263
-15.579332166666667,27.98317258333333,1651.794,979044.79,978660.6586654127,384.13133458734956,204.05605629534955,230.61306020308479
-15.581659666666667,27.976144694444443,1705.8147,979032.22,978643.4706787703,388.74932122963946,202.78481426503947,229.14191358298845
-15.584015916666667,27.97109147222222,1679.8096,979041.14,978651.1135613539,390.0264386461349,206.8969556733349,232.66557296372548
-15.589166666666667,27.980277777777776,1626.4862,979052.51,978668.2481141891,384.26188581087627,206.94561325927626,239.48510709880307
-15.589127583333333,27.963705472222223,1626.4339,979052.53,978667.0244239043,385.50557609577663,208.19500518557663,232.76216411245062
-15.595173472222223,27.959503972222223,1636.0058,979048.79,978663.7577566786,385.0322433214169,206.6781630170169,232.55173228058283
-15.59854988888889,27.96576261111111,1594.5758,979057.98,978677.0049094324,380.97509056760464,207.13762600320462,231.6959222752575
-15.603921138888888,27.965964833333334,1528.1239,979073.12,978697.5175578264,375.6024421736365,209.00943084343652,232.54352798050255
-15.604109138888889,27.961997444444442,1438.0049,979092.4,978725.019623732,367.3803762680618,210.6119580798618,234.89774246509967
-15.607234416666666,27.959326027777777,1335.6379,979115.66,978756.3981890788,359.261810921249,213.65323833904898,234.35557049970055
-15.607222222222221,27.959444444444443,1334.5458,979116.0,978756.7439465469,359.2560534530785,213.76653942867847,234.71458714489017
-15.608147722222222,27.95212711111111,1284.9089,979125.7,978771.5093815998,354.1906184001127,214.11241993991274,233.82261419984928
-15.612589555555555,27.945875722222222,1261.1392,979132.16,978778.3748821702,353.7851178298006,216.29824452420058,234.4570359422605
-15.613711666666667,27.938330944444445,1220.7087,979142.02,978790.2837914864,351.7362085136119,218.65698745701192,235.9187801095146
-15.604353111111111,27.936111083333333,1201.2964,979146.01,978796.1067009965,349.90329900349025,218.94036806829024,238.43740127064603
-15.597171694444445,27.930858555555556,1233.7027,979141.06,978785.7165592868,355.3434407132445,220.84763976464447,237.8556750957289
-15.592583333333334,27.936527777777776,1170.2824,979153.15,978805.7060137765,347.4439862235449,219.8621395403449,240.16395764782436
-15.592500000000001,27.936666666666667,1169.7752,979153.3,978805.8728733739,347.42712662613485,219.90057387253484,240.05686507354892
-15.586697833333334,27.93699063888889,1099.1147,979170.64,978827.697171025,342.9428289750358,223.11954261043581,241.95126275236518
-15.576498388888888,27.935163305555555,1033.4513,979188.66,978847.819618894,340.8403811060125,228.1755872826125,242.75160472992843
-15.576638888888889,27.93536111111111,949.8613,979207.68,978873.625209881,334.05479011905845,230.50281091565844,253.10748942633188
-15.573619833333334,27.92594002777778,887.1444,979223.03,978892.2724263929,330.7575736071449,234.04286540794487,246.9184170132463
-15.573611111111111,27.925833333333333,887.1355,979223.03,978892.2671996464,330.7628003535792,234.04906241457923,246.60883251314664
-15.574405583333332,27.91588263888889,939.1127,979210.73,978875.486098779,335.2439012209652,232.86371289236519,245.00855011285213
