X,Y,fid,Bouguer_mG
-17.1868496069109,28.1125631007217,715,250
-17.1825571049424,28.1133389003805,716,250
-17.1776321885309,28.1144075706994,717,250
-17.1723596125751,28.114066805005,718,250
-17.1679102433094,28.1149861152404,719,250
-17.1663662560818,28.1175571240182,720,250
-17.1664231387591,28.1203857758609,721,250
-17.1669614640325,28.1233482919237,722,250
-17.1681351137514,28.1261592753471,723,250
-17.1689897533998,28.1289752954719,724,250
-17.1668017556136,28.1312735505825,725,250
-17.1649611963438,28.1349810575191,726,250
-17.162641858524,28.1386961022459,727,250
-17.1611088005262,28.1418327996995,728,250
-17.1583019931856,28.1451310367507,729,250
-17.1556545849306,28.1484267128762,730,250
-17.1528389539078,28.1513005543067,731,250
-17.1506699657444,28.1545886218492,732,250
-17.1486689089535,28.1582984571402,733,250
-17.1471673584224,28.1653871618517,734,250
-17.1465830479593,28.1697043211253,735,250
-17.1461722206374,28.1743158604118,736,250
-17.1452378340618,28.1778957442887,737,250
-17.144632663482,28.1811733610205,738,250
-17.1437129975477,28.1854957621792,739,250
-17.1422637754042,28.188489486809,740,250
-17.1404851657826,28.1917854544224,741,250
-17.1392093157226,28.1950735415235,742,250
-17.1392714450153,28.1981921506201,743,250
-17.1407111186574,28.2010820320557,744,250
-17.143129091806,28.2046093984841,745,250
-17.1446852854005,28.2069618227985,746,250
-17.1449241528102,28.2105232992284,747,250
-17.1444835398913,28.213649777441,748,250
-17.1438871230511,28.2173729001038,749,250
-17.1437966251887,28.2212366394086,750,250
-17.1430235913205,28.2245168744517,751,250
-17.1419151730748,28.227802360708,752,250
-17.1433040376955,28.230157403519,753,250
-17.1465136491571,28.2312954467582,754,250
-17.1499207809499,28.2339158072128,755,250
-17.1531106973238,28.2362699372303,756,250
-17.1572305803503,28.2388253928618,757,250
-17.1624698410066,28.2418543351306,758,250
-17.1688153832404,28.2447017350281,759,250
-17.1747848248963,28.2472272622192,760,250
-17.1807412043159,28.2490976271122,761,250
-17.187067561125,28.2509618015747,762,250
-17.1933874154045,28.252498230666,763,250
-17.19914602025,28.2537158482646,764,250
-17.2060174947981,28.2550790249671,765,250
-17.2134370508135,28.2561054247171,766,250
-17.2219797009027,28.2577682394761,767,250
-17.2306836113447,28.2582814766817,768,250
-17.2386377001262,28.2583151326785,769,250
-17.241794684919,28.2589184433538,770,250
-17.2451503293896,28.2601734954797,771,250
-17.2494236843469,28.2610858123127,772,250
-17.2523821175321,28.261037062328,773,250
-17.2544022499698,28.2603486585316,774,250
-17.2567956024335,28.2598178298819,775,250
-17.2593738262141,28.2592839025608,776,250
-17.2616133435253,28.2602294585345,777,250
-17.2642296227435,28.2614962693431,778,250
-17.2677151503369,28.2615867186133,779,250
-17.2715785939313,28.2601819948784,780,250
-17.2695387788116,28.2608861659342,781,250
-17.273720388654,28.2591888408507,782,250
-17.2758784146739,28.2589613999529,783,250
-17.2782648547451,28.2593046271824,784,250
-17.2806757694586,28.2607964245268,785,250
-17.2831703661463,28.261137757605,786,250
-17.2855446113587,28.2609065487496,787,250
-17.2868173499985,28.2597362287759,788,250
-17.2886408039017,28.2590354298058,789,250
-17.2909048332469,28.2587102250719,790,250
-17.2939317143174,28.2586594290299,791,250
-17.2957858751138,28.2593942897687,792,250
-17.2981764712138,28.2599285977846,793,250
-17.3016193273341,28.2591046227055,794,250
-17.304193193142,28.2581037216869,795,250
-17.306222384538,28.2569204686448,796,250
-17.3091121921018,28.2555311414418,797,250
-17.3123719545624,28.2540172678162,798,250
-17.3169325535023,28.2504754981167,799,250
-17.320347941641,28.2475946132037,800,250
-17.3221809558519,28.2452538087217,801,250
-17.3254567608815,28.2426318079976,802,250
-17.3291557721333,28.2394892645672,803,250
-17.3332918593381,28.2364674817942,804,250
-17.337405337562,28.2324194561761,805,250
-17.3357065225909,28.2342448956205,806,250
-17.3314397046543,28.2379105478175,807,250
-17.3270221822281,28.2413220146091,808,250
-17.339390947657,28.2304607754372,809,250
-17.3422454198415,28.2284871833104,810,250
-17.3442112413594,28.2256305803323,811,250
-17.3454472806092,28.2225298469462,812,250
-17.345669586531,28.2194465000118,813,250
-17.3461758873102,28.2161016515265,814,250
-17.3465373636799,28.2127592864274,815,250
-17.3464756557014,28.2099374377872,816,250
-17.3466867151279,28.2063410236341,817,250
-17.3466025873416,28.2024930447008,818,250
-17.3471060148554,28.1990199256757,819,250
-17.3480661897836,28.1965654787466,820,250
-17.350326493512,28.1939603815518,821,250
-17.3527286506283,28.1912244974666,822,250
-17.3551363124448,28.188745108484,823,250
-17.3578474693235,28.1869020203875,824,250
-17.3605585313949,28.1850588836831,825,250
-17.3629630532244,28.1824511091357,826,250
-17.3666110999916,28.1789897570939,827,250
-17.3682849657903,28.1756937076712,828,250
-17.3708868800952,28.1704900944386,829,250
-17.3707497830117,28.1730717514653,830,250
-17.3719824083702,28.1673759755317,831,250
-17.3738385206186,28.1635608541652,832,250
-17.3755043596975,28.1599209651572,833,250
-17.377573174173,28.1569618702058,834,250
-17.3792387982398,28.1533219464319,835,250
-17.3818739573275,28.1496651455628,836,250
-17.3829728017385,28.1467228479008,837,250
-17.3848548781345,28.1441108104448,838,250
-17.3873262294147,28.1418323837194,839,250
-17.3884439300715,28.1397494786543,840,250
-17.3885768060272,28.1369959357875,841,250
-17.386763065636,28.1339324181445,842,250
-17.3862876398206,28.1299858067669,843,250
-17.3869109010228,28.1258522295491,844,250
-17.3910591112248,28.1231463965435,845,250
-17.393465298468,28.1200319663427,846,250
-17.3961090203465,28.1164744287079,847,250
-17.3952643160115,28.1118805619578,848,250
-17.394429446676,28.1077254304114,849,250
-17.394084578509,28.1033422732577,850,250
-17.3932449761712,28.0989677486533,851,250
-17.3928856073128,28.0939264552414,852,250
-17.3927979904165,28.0899777128579,853,250
-17.3927249898755,28.0866870922763,854,250
-17.393631676441,28.0829404563333,855,250
-17.3945237046025,28.078535692231,856,250
-17.39393168776,28.0741568291647,857,250
-17.391152718033,28.0715717745005,858,250
-17.3873651934763,28.0681263677121,859,250
-17.381376301677,28.0658163737141,860,250
-17.3738700263107,28.0619961314052,861,250
-17.3703712508998,28.0584428533765,862,250
-17.3657979095359,28.0545405849958,863,250
-17.3601121261872,28.0510553999613,864,250
-17.3540865212131,28.0525522992958,865,250
-17.3489839035543,28.0552275109677,866,250
-17.3466419346712,28.0610403373787,867,250
-17.3436267456486,28.0668646314102,868,250
-17.3433033536913,28.0726429172919,869,250
-17.3443303956844,28.0785971872379,870,250
-17.3462593676817,28.0847350739807,871,250
-17.3482015818364,28.0914698723207,872,250
-17.3503077367461,28.0954149830438,873,250
-17.3495446096714,28.1015989087324,874,250
-17.3460451369343,28.1058390921835,875,250
-17.3459116847194,28.1100216285434,876,250
-17.3482079070471,28.1123710226208,877,250
-17.3514366861302,28.1162968486449,878,250
-17.3533147247251,28.1200467304453,879,250
-17.3507039694724,28.1238736591287,880,250
-17.3473849675322,28.126120207558,881,250
-17.3447391967718,28.1283551611046,882,250
-17.3432675973401,28.1329587013757,883,250
-17.3395078647931,28.1356107319972,884,250
-17.3382947336867,28.1314511924171,885,250
-17.3386356157415,28.1264688811186,886,250
-17.3408109556259,28.1232467806184,887,250
-17.3402972063779,28.1202696595696,888,250
-17.3379880092015,28.1173231759908,889,250
-17.335678941617,28.1143766447351,890,250
-17.3360285783762,28.1097922983138,891,250
-17.3332622945749,28.1064553837866,892,250
-17.3278247834699,28.1041590938391,893,250
-17.3210410559287,28.1018853751385,894,250
-17.314499083427,28.1004034756189,895,250
-17.3097652727328,28.0994879944566,896,250
-17.3066449159203,28.1005358410969,897,250
-17.3019408878882,28.1010130286909,898,250
-17.2968049469296,28.102293547363,899,250
-17.292350576742,28.1039606112423,900,250
-17.2869814941831,28.1048465410796,901,250
-17.2825184171554,28.1061153111058,902,250
-17.2780384011919,28.1065879612713,903,250
-17.2730926990944,28.1062719275204,904,250
-17.2693068351146,28.1077281101132,905,250
-17.2650720023845,28.1091916114608,906,250
-17.2610656554535,28.1108502837022,907,250
-17.2566019670246,28.1121182405588,908,250
-17.2530567322317,28.1143662953147,909,250
-17.2476991545795,28.1158477297083,910,250
-17.2413939329231,28.1149556503716,911,250
-17.2359948335077,28.1144466330493,912,250
-17.3593975028467,28.0594281990376,913,255
-17.3565682980374,28.0634580105735,914,255
-17.3535145596351,28.0674916225448,915,255
-17.3527300040242,28.0726806383385,916,255
-17.3523767427548,28.0770660145504,917,255
-17.3544870659627,28.0812100615319,918,255
-17.3577324379499,28.0859317364145,919,255
-17.3607101736798,28.0886673379257,920,255
-17.3639473326445,28.0929908638645,921,255
-17.3678666660958,28.0977006364866,922,255
-17.3726357698733,28.1002059407145,923,255
-17.3762085289148,28.0993478343709,924,255
-17.3788397628418,28.0965154038584,925,255
-17.3814532829894,28.092887006902,926,255
-17.3842470166447,28.0872648626322,927,255
-17.3857119569047,28.0824620180039,928,255
-17.3874099319362,28.0780532189996,929,255
-17.3850785138473,28.0741126320328,930,255
-17.3809877459031,28.0717950022572,931,255
-17.3764484886895,28.069485011088,932,255
-17.3723493240417,28.0667691344804,933,255
-17.3675730385646,28.0638657513001,934,255
-17.3632674064634,28.0619493814483,935,255
-17.3679178794576,28.0795854424273,936,250
-17.3712306836172,28.0771395127202,937,250
-17.3693747456934,28.0743847631726,938,250
-17.3662077899056,28.073245072546,939,250
-17.3631106056269,28.0752890492687,940,250
-17.363378527823,28.0772750237607,941,250
-17.3652169267759,28.0792339254689,942,250
-17.3701526569043,28.0791487279232,943,250
-17.3644074207765,28.0737933487094,944,250
-17.2299260785931,28.1065425187116,945,245
