Longitud_DD,Latitud_DD,Elevacion_m,Gravedad_Obs_mGal,Gravedad_Normal_mGal,Anomalia_Aire_Libre_mGal,Anomalia_Bouguer_Simple_mGal,Anomalia_Bouguer_Completa_mGal
-17.190555555555555,28.034722222222225,113.6931,979368.31,979139.1066699354,229.20333006465808,216.99942175617807,314.5901550907766
-17.191388888888888,28.03805555555556,167.8972,979357.83,979122.625636063,235.2043639369076,217.1821441711476,320.0906274285013
-17.191666666666666,28.038333333333334,169.4929,979357.52,979122.1539215831,235.3660784169333,217.1725749366133,320.2127870024694
-17.1925,28045,273.2196,979337.54,979090.6381385546,246.9018614453962,217.5742510057162,330.53092665585604
-17.195555555555554,28.047777777777778,338.7771,979324.79,979070.6127466105,254.17725338949822,217.8126484538182,337.11945288614925
-17.198333333333334,28.05027777777778,388.2787,979315.59,979055.5224298254,260.0675701745786,218.38942389361858,342.3361492636951
-17.200555555555553,28.055833333333332,456.3535,979302.15,979034.9294813073,267.2205186927458,218.2351689199458,347.8051764338403
-17.203888888888887,28.063333333333333,539.1854,979286.36,979009.9289125605,276.43108743953053,218.55449525521053,353.7474546540054
-17.203888888888887,28.06388888888889,541.1637,979285.97,979009.3600500941,276.60994990589097,218.52100541693096,353.6399809114464
-17.2075,28.07138888888889,663.7152,979362.42,978972.1035849848,390.3164150152588,319.07269447509884,461.3440557886321
-17.2075,28.0775,740.6664,979247.61,978948.8162074013,298.793792598648,219.29006868952797,361.8482207375672
-17.199121194444444,28.082889833333333,844091,979227.56,978917.3069827846,310.25301721540745,219.64761400260744,363.15126432977246
-17.2,28.083333333333332,870.6759,979224.4,978909.1372658928,315.2627341072075,221.80368646048748,367.22094264697165
-17.2015745,28.091097666666666,872.0546,979223.97,978909.2942778529,314.67572214710526,221.06868373942524,351.272112962326
-17.19872952777778,28.09452,835.9579,979234.38,978920.6889653528,313.69103464717045,223.95864489485044,344.7569244904022
-17.190220222222223,28.09425347222222,859.4512,979226.17,978913.419894138,312.7501058620401,220.49592649308005,344.5410407453714
-17.185548277777777,28.099481194444444,944.6507,979203.0,978887.5237051656,315.4762948343996,214.07673297583958,342.3626713760114
-17.17708963888889,28.09783047222222,915.2183,979208.87,978896.4811346411,312.3888653588947,214.14860086225468,340.6784747801803
-17.17361111111111,28.09722222222222,906.7071,979210.6,978899.0616285851,311.5383714148775,214.21170593519747,340.4478511824495
-17.171696305555557,28.095495027777776,828.3416,979226.36,978923.1122142711,303.24778572889045,214.33293571161045,333.34804225649134
-17.16925227777778,28.10210888888889,747.0406,979247.84,978948.6953463255,299.1446536744479,218.9567180379679,321.66864087106813
-17.16138708333333,28.097085083333333,683.2842,979258.93,978967.9922475987,290.9377524013398,217.5934797459798,317.5185939988776
-17.152254527777778,28.091940722222223,601.3237,979273.18,978992.8984142483,280.28158575179987,215.73501873483985,313.6401877074709
-17.148611111111112,28.08888888888889,596.7441,979274.59,978994.0827216599,280.50727834005374,216.45228925077373,320.5291970641387
-17.145889916666665,28.08666675,514.3034,979289.6,979019.3573774179,270.2426225821255,215.03688418340548,315.73863095127535
