Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.376,38.422,-524.6815359999798,128.0,60.25707585233711
-28.373,38.42,-534.5240799999605,128.0,59.476290880293334
-28.369,38.418,-545.0506959999702,128.0,58.26235932315687
-28.368,38.414,-561.8133759999605,128.0,55.19823341799204
-28.116,38.446,-598.1029759999941,128.0,45.89768248498055
-28.118,38.444,-604.9046719999743,128.0,45.18840837682684
-28.119,38.441,-616.8139639999722,128.0,43.920937268139475
-28.117,38.439,-626.9349079999804,128.0,42.81330858909903
-28.114,38.437,-637.8256879999897,128.0,41.60190106189371
-28.112,38.436,-643.6517119999812,128.0,40.94228597101969
-28.109,38.434,-654.4610959999873,128.0,39.708030745185965
-28.105,38.433,-661.8139399999778,128.0,38.81798604322983
-28.102,38.432,-668.3498239999676,128.0,38.00830979808973
-28.098,38.432,-671.4805759999683,128.0,37.52473507484392
-28.093,38.431,-679.5304279999866,128.0,36.280037132333476
-28.093,38.426,-700.2124879999651,128.0,33.53098702479792
-28.093,38.422,-716.7581359999833,128.0,29.77204415705989
-28.09,38.42,-727.224799999963,128.0,26.817579122128603
-28.085,38.417,-743.1876199999612,128.0,23.20636150266462
-28.082,38.415,-753.5214799999701,128.0,21.651952941365778
-28.078,38.412,-768.57737599997,128.0,18.970556688487033
-28.081,38.413,-762.40134799998,128.0,19.912687992785756
-28.075,38.41,-778.7869999999787,128.0,16.866493994250565
-28.071,38.407,-793.6672519999759,128.0,13.624284026551628
-28.069,38.406,-799.0520239999676,128.0,12.436483771290849
-28.065,38.403,-813.7866199999648,128.0,9.135433844491779
-28.505,38.551,-273.4217200000071,128.0,87.96483680209994
-28.504,38.549,-269.34702400000447,128.0,88.39988457188112
-28.504,38.546,-264.26569600000397,128.0,88.94202275411574
-28.506,38.543,-260.52755200000263,128.0,89.34039847906418
-28.522,38.54,-266.0867199999998,128.0,88.73966193512675
-28.519,38.538,-260.6435679999955,128.0,89.32359844584461
-28.515,38.539,-259.71124000000555,128.0,89.42456459829499
-28.51,38.54,-258.0976000000027,128.0,89.59885667464115
-28.508,38.541,-258.4676319999973,128.0,89.55992759853609
-28.512,38.539,-257.7197920000057,128.0,89.63870370830705
-28.517,38.538,-259.3198239999964,128.0,89.4659517113897
-28.521,38.539,-263.69413600000536,128.0,88.99622459564546
-28.359,38.416,-559.471071999978,129.0,56.67370840584728
-28.362,38.417,-553.4997519999612,129.0,57.80792850911007
-28.365,38.419,-543.5087799999809,129.0,59.332848756665
-28.367,38.421,-534.1875159999704,129.0,60.232682960744924
-28.369,38.423,-524.904555999962,129.0,61.01679361655537
-28.371,38.424,-519.6795519999724,129.0,61.50278580794845
-28.374,38.426,-509.8753119999635,129.0,62.432109550371074
-28.376,38.427,-504.7029759999717,129.0,62.94179878721582
-28.38,38.428,-498.3923199999829,129.0,63.58605760772334
-28.383,38.428,-496.6561119999827,129.0,63.78211930192124
-28.386,38.429,-490.9720719999642,129.0,64.35514150293591
-28.389,38.43,-485.3167599999737,129.0,64.92793601285857
-28.392,38.43,-483.60927999997375,129.0,65.1157090355063
-28.395,38.43,-481.9017999999737,129.0,65.30274377001007
-28.397,38.428,-488.55380799998306,129.0,64.68389876134334
-28.399,38.427,-491.28192399997204,129.0,64.45412482786205
-28.402,38.426,-493.40257599996266,129.0,64.30440485523269
-28.421,38.43,-467.10363999997395,129.0,67.67416977240481
-28.424,38.431,-461.630271999983,129.0,68.76158212310477
-28.428,38.431,-459.3727839999823,129.0,69.2252439275091
-28.43,38.432,-454.5068799999654,129.0,69.78860281130817
-28.421,38.454,-376.37759199998015,129.0,77.02393732153604
-28.425,38.454,-374.56059999997956,129.0,78.11391489964316
-28.428,38.454,-373.19785599997954,129.0,78.40312133681957
-28.431,38.453,-375.56748399997036,129.0,78.20821393930333
-28.433,38.451,-382.0950039999792,129.0,77.53658063225177
-28.435,38.449,-388.5842199999881,129.0,76.86278631440214
-28.437,38.447,-395.0351319999687,129.0,76.18885421637941
-28.439,38.444,-405.1418079999685,129.0,75.12345286657647
-28.438,38.441,-416.7405039999684,129.0,73.88698650533443
-28.438,38.437,-431.53592799998484,129.0,72.30911543471042
-28.435,38.434,-444.2825199999841,129.0,70.93131851668349
-28.433,38.433,-449.10533199997445,129.0,70.4009961511399
-28.384,38.454,-393.18476799997967,129.0,74.41266467015022
