Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.718,38.623,-613.3731359999827,107.0,1.9159346574780685
-28.72,38.62,-610.7135999999805,107.0,2.573994558518102
-28.722,38.617,-608.0609759999841,107.0,3.234250004829647
-28.727,38.614,-610.3482719999823,107.0,2.733316244519017
-28.732,38.613,-616.5975839999855,107.0,1.2835960536985525
-28.736,38.611,-619.2371039999831,107.0,0.7170077250956695
-28.74,38.608,-619.9180799999792,107.0,0.6611837028841165
-28.754,38.599,-625.3499039999836,107.0,1.2768190861721678
-28.756,38.595,-620.8216799999857,107.0,4.644476730952199
-28.755,38.59,-609.370799999992,107.0,6.502383593265456
-28.753,38.586,-598.2133919999835,107.0,9.255884101557385
-28.753,38.582,-590.3723039999875,107.0,20.00860495008242
-28.754,38.576,-580.2768959999884,107.0,22.04576530979194
-28.753,38.57,-566.849039999985,107.0,24.336775544055865
-28.752,38.566,-557.3359679999869,107.0,25.885648972113366
-28.747,38.564,-545.048591999983,107.0,28.13306557104586
-28.743,38.561,-532.4579519999797,107.0,29.792089880935833
-28.737,38.561,-522.4087679999789,107.0,31.06446468199182
-28.731,38.56,-510.38663999998835,107.0,32.4811664161286
-28.725,38.562,-504.2867999999785,107.0,33.190212427746346
-28.72,38.561,-493.9360799999782,107.0,34.368870976119354
-28.715,38.56,-483.5795999999839,107.0,35.53961190746403
-28.711,38.558,-472.9089119999762,107.0,36.739025301586366
-28.705,38.557,-460.8614399999798,107.0,38.088082532908146
-28.699,38.555,-446.81567999997964,107.0,39.65425893128656
-28.695,38.553,-436.11503999997194,107.0,40.843190676488845
-28.687,38.551,-418.6826879999817,107.0,42.77732427345681
-28.688,38.547,-412.37246399996764,107.0,43.46995633583309
-28.691,38.545,-413.4292799999772,107.0,43.34966146467456
-28.695,38.542,-414.1845599999792,107.0,43.262164183178484
-28.693,38.538,-402.83361599997056,107.0,44.51475212094021
-28.689,38.536,-392.08689599997706,107.0,45.70125239432963
-28.683,38.534,-377.95012799997096,107.0,47.26110242945043
-28.679,38.53,-363.1768799999723,107.0,48.88855990457759
-28.672,38.528,-347.31398399997,107.0,50.636461085206875
-28.666,38.529,-339.86041599999834,107.0,51.457913905897634
-28.66,38.531,-339.9882399999894,107.0,51.43927741890582
-28.655,38.53,-334.75959999999503,107.0,52.00994122473064
-28.651,38.528,-328.21523199998944,107.0,52.72589726952112
-28.646,38.527,-323.03324799999496,107.0,53.29214909324219
-28.685,38.523,-359.3371199999765,106.0,48.310733657228255
-28.684,38.527,-365.6404319999765,106.0,47.61585510084006
-28.686,38.531,-377.02478399997085,106.0,46.36136214068955
-28.689,38.532,-384.0983519999668,106.0,45.58106576299159
-28.692,38.533,-391.16846399997695,106.0,44.800790311916444
-28.696,38.535,-401.9186399999705,106.0,43.61380024721058
-28.699,38.537,-410.9709119999761,106.0,42.61358696153778
-28.702,38.539,-420.01627199998165,106.0,41.61317730053949
-28.705,38.54,-427.06679999997164,106.0,40.83210953003157
-28.709,38.541,-435.80025599996975,106.0,39.863046404428516
-28.712,38.542,-442.84329599997983,106.0,39.080391963604036
-28.716,38.544,-453.5496959999735,106.0,37.888449867490934
-28.72,38.546,-464.2468799999752,106.0,36.693402181822556
-28.724,38.547,-472.95787199997335,106.0,35.71437243890996
-28.727,38.549,-481.9571519999789,106.0,34.700155187414154
-28.73,38.55,-488.9759999999749,106.0,33.90166004298018
-28.734,38.553,-501.6144479999781,106.0,32.455319987712244
-28.737,38.554,-508.62235199998213,106.0,31.634018080865584
-28.741,38.555,-517.3051199999803,106.0,30.582569415069838
-28.744,38.558,-528.2364479999814,106.0,29.24405638939175
-28.747,38.56,-537.1936799999869,106.0,28.050822529079102
-28.75,38.561,-544.1819999999828,106.0,26.909440727122334
-28.753,38.564,-555.087407999984,106.0,24.75827867748274
-28.755,38.567,-564.3110399999829,106.0,21.96166021099974
-28.757,38.57,-573.5277599999878,106.0,14.357663152006882
-28.757,38.573,-579.4016639999884,106.0,13.49113822366629
-28.757,38.577,-587.2335359999845,106.0,12.92694705437054
-28.758,38.581,-596.7287519999907,106.0,9.310447997256208
-28.757,38.585,-602.8972799999906,106.0,11.97342769629033
-28.759,38.589,-614.0466239999851,106.0,14.400224764261388
-28.76,38.592,-621.5740799999878,106.0,13.78040955990409
-28.762,38.595,-630.7533599999867,106.0,12.754274100441116
-28.762,38.599,-638.5737119999828,106.0,10.989464069688395
-28.759,38.604,-643.398863999988,106.0,7.69277206995838
-28.757,38.608,-647.9305439999857,106.0,0.1863125351124495
-28.711,38.519,-395.51481599996845,104.0,42.32522551419255
-28.711,38.522,-401.468207999969,104.0,41.66485595260393
-28.711,38.525,-407.42159999996966,104.0,41.004836815305794
-28.713,38.527,-414.77942399997903,104.0,40.189787743834714
-28.714,38.529,-420.43934399998034,104.0,39.56229288163463
-28.716,38.53,-425.8075199999801,104.0,38.966670975333216
-28.719,38.531,-432.86553599997615,104.0,38.18225486730926
-28.721,38.531,-436.24982399997447,104.0,37.805203695143625
-28.723,38.531,-439.6341119999728,104.0,37.42746927195316
-28.726,38.53,-442.7347199999777,104.0,37.07959941837412
-28.729,38.53,-447.81287999997824,104.0,36.509128146087335
-28.73,38.531,-451.4791199999759,104.0,36.097514720223955
-28.732,38.531,-454.86340799997424,104.0,35.71416908043459
-28.734,38.532,-460.218911999974,104.0,35.10717384337843
-28.736,38.534,-467.5421759999774,104.0,34.27453970264943
-28.738,38.535,-472.8919199999712,104.0,33.65789229800235
-28.74,38.537,-480.2071199999746,104.0,32.810776919704416
