Longitude,Latitude,Elevation_m,ObsGravity_mGal,NormalGravity_mGal,FreeAir_mGal,Bouguer_Simple_2.6_mGal,Bouguer_Completa_2.6_mGal
-155.394944,19.800401,2734.2,978327.46,977781.7000226711,545.7599773288239,247.6829617288239,286.84348665279236
-155.385956,19.822734,2739.5,978325.07,977781.3508950784,543.7191049215617,245.06429392156167,281.0099401936685
-155.388947,19.844399,2801.9,978309.53,977763.3590422086,546.1709577913862,240.71342359138617,280.9732936765167
-155.390944,19.868564,2741.9,978319.0,977783.2517377606,535.7482622393873,236.83180803938723,276.93065701341004
-155.401778,19.884564,2709.4,978322.16,977794.1957335487,527.9642664513085,232.5908972513085,276.40610273057325
-155.421111,19.894064,2508.8,978371.79,977856.5992104486,515.1907895514742,241.68643115147415,279.9335831190986
-155.438444,19.90323,2163.4,978450.71,977963.6463790298,487.0636209701188,251.2140797701188,289.6618914916055
-155.936274,19.798744,294.4,978772.34,978534.3063156818,238.03368431818672,205.93878511818673,218.06629148814267
-155.878778,19.874737,75.6,978825.58,978606.22669292,219.35330707998946,211.11154627998945,220.7756353657653
-155.841609,19.853238,463.2,978743.94,978485.338953185,258.6010468149325,208.1039092149325,220.0510214898155
-155.798443,19.793741,943.8,978641.63,978333.5882042543,308.0417957457248,205.1506073457248,217.5877001842167
-155.77612,19.757244,1183.6,978592.97,978257.4953878929,335.4746121070348,206.4409073070348,218.72890787755352
-155.750608,19.708078,1435.7,978539.21,978176.8933605772,362.3166394227883,205.79949682278829,218.92165365153488
-155.704453,19.614417,1875.5,978456.23,978035.8651768557,420.3648231442785,215.9015641442785,232.56537111189508
-155.623781,19.541586,3100.2,978233.14,977654.0561354187,579.0838645813055,241.10626098130552,277.13707917027443
-155.634447,19.560752,2779.1,978294.49,977754.1431847698,540.3468152302084,237.37489143020844,267.4422564823281
-155.759958,19.057951,414.1,978756.09,978455.4360667018,300.653933298192,255.50957949819198,274.4521223080843
-155.776788,19.033119,180.5,978796.11,978526.1642233063,269.94577669363935,250.26802769363934,268.39777355379385
-155.79696,19.042451,192.4,978790.44,978523.0097202379,267.4302797620185,246.45521656201848,264.81723631786855
-155.789621,19.062116,392.6,978753.24,978462.3044800613,290.9355199387064,248.1350531387064,266.8766916994683
-155.152285,19.854061,365.2,978809.0,978515.635940319,293.3640596809564,253.5506860809564,269.0764014531107
-155.896946,20.187887,39.7,978848.37,978635.4908406773,212.87915932270698,208.551144722707,216.3194961577233
-155.892109,20.157556,47.9,978851.6,978631.1880001847,220.41199981526006,215.19003761526005,223.80657337876946
-155.883611,20.127892,66.0,978854.69,978623.8699444172,230.82005558279343,223.62486758279343,232.9171743830114
-155.87261,20.100392,54.9,978864.85,978625.6946055352,239.15539446473122,233.1703062647312,241.0227398306119
-155.855445,20.073393,38.1,978870.41,978629.3099646976,241.1000353024574,236.9464495024574,245.45096963870793
-155.837272,20.049394,26.8,978876.37,978631.4034393093,244.96656069066375,242.04487829066375,250.44973447198416
-155.820611,19.974065,66.9,978861.17,978614.6537449479,246.51625505217817,239.22295085217817,246.99837293541816
-155.833108,19.946567,39.4,978856.15,978621.551782145,234.5982178549748,230.3029086549748,239.12893094311102
-155.857111,19.924736,43.2,978848.38,978619.116202106,229.2637978940038,224.5542202940038,232.5424643689945
-155.844278,19.918069,98.1,978836.38,978601.7822484905,234.59775150951464,223.90308570951464,231.8713231184145
-155.814615,19.909402,238.8,978808.05,978557.8468101948,250.20318980526645,224.16969140526643,232.65780889443215
-155.788111,19.923567,302.4,978805.26,978539.0326439,266.22735609998927,233.26031289998926,241.74384887530363
-155.791284,19.952065,241.1,978825.62,978559.6034453217,266.0165546783246,239.73231487832462,248.87317658716609
-155.842953,19.821074,658.0,978699.87,978423.3620039483,276.5079960516887,204.77415205168867,216.9844284908457
-155.83511,19.811241,721.2,978686.1,978403.2908433384,282.80915666162036,204.18537506162036,216.06370687651446
-155.881954,19.790243,561.7,978716.81,978451.3108695474,265.49913045263384,204.2637198526338,218.26237132614955
-155.912777,19.779078,586.8,978712.9,978442.9222723003,269.9777276996756,206.0059652996756,221.37994042251563
-155.936275,19.759079,773.7,978679.23,978384.0907210781,295.13927892188076,210.79205232188076,229.76531189896178
-155.987286,19.670252,202.3,978804.19,978555.3692836446,248.8207163553452,226.7663749553452,246.4378056921567
-155.998287,19.675085,121.3,978816.76,978580.6509024347,236.10909756529145,222.88521416529144,242.28680325757162
-155.468125,19.714741,2111.1,978475.49,977968.9328637649,506.55713623506017,276.40923643506017,295.9286505466074
-155.475785,19.715574,2094.1,978479.93,977974.2238138999,505.7061861001421,277.41159230014205,295.63845892260485
-155.435456,19.719241,2141.1,978462.33,977959.9381078333,502.39189216669183,268.97345236669184,289.24453041325387
-155.422792,19.725572,2155.4,978454.96,977955.8906226582,499.06937734177336,264.0919801417733,285.9582884362846
-155.452958,19.745073,2596.8,978361.29,977820.8879967586,540.4020032414701,257.30406084147006,286.2573248594717
-155.464448,19.744905,2480.1,978390.2,977856.8641108326,533.3358891673852,262.96034736738517,292.3341232939591
-155.463945,19.734573,2317.7,978425.93,977906.352586376,519.5774136240361,266.9063950240361,290.2550635320688
-155.474778,19.728907,2194.3,978456.53,977944.0845176416,512.4454823584529,273.22728495845286,294.1763429052504
-155.48578,19.72424,2123.6,978473.55,977965.6219944579,507.92800554214045,276.4173807421405,295.62748315136514
-155.489778,19.715074,2062.2,978485.65,977984.0340198681,501.61598013190087,276.79906053190086,295.01366338057164
-155.472458,19.763405,2782.4,978327.2,977764.7124873013,562.4875126986299,259.1558294986298,292.5320975891276
-155.456116,19.792069,3596.9,978158.18,977515.2763335533,642.9036664468003,250.7768222468003,301.9694171075796
-155.464111,19.805736,3819.1,978118.6,977447.5822424272,671.0177575728158,254.66711377281575,314.8250716616578
-155.477447,19.823901,4084.2,978055.82,977366.9355412341,688.8844587658532,243.6331431658532,313.0404986508945
-155.131124,19.71407,248.1,978803.46,978543.7389452383,259.72105476167053,232.67368896167054,245.42041028307224
-155.351633,19.337928,880.5,978711.94,978327.1727408739,384.76725912606344,288.7769101260634,304.79720920787963
-155.316125,19.330761,889.3,978699.58,978324.0530830511,375.5269169488456,278.57720954884564,294.9518697211239
-155.3453,19.300931,738.9,978713.68,978368.7886273937,344.8913726063911,264.3379724063911,280.7618457798641
-155.385797,19.273265,607.6,978732.78,978407.756206378,325.02379362203646,258.7844568220365,274.1685745273984
-155.429453,19.2396,486.0,978759.1,978443.3974396178,315.7025603821967,262.71981238219666,278.38858500961555
-155.335291,19.244101,58.8,978826.26,978575.5235243652,250.7364756348543,244.32621723485428,262.1108593116551
-155.252635,19.299927,482.0,978754.62,978448.0225452903,306.5974547096994,254.0507787096994,271.88831679754287
-155.211788,19.295428,292.5,978788.47,978506.2634054424,282.2065945576178,250.3188295576178,268.64615964815994
-155.010124,19.65657,26.6,978861.0,978608.8280863975,252.1719136025058,249.2720348025058,262.4125016596467
-155.028297,19.650239,57.3,978852.58,978598.988499513,253.59150048694573,247.34476908694575,259.5972316985996
-155.604439,20.12637,359.0,978839.0,978533.3330350181,305.6669649819378,266.52950298193775,283.7489449578555
-155.628944,20.140635,413.7,978825.02,978517.280449465,307.739550534985,262.63880393498505,292.61129278716993
-155.765936,20.143954,952.7,978714.91,978351.1233005894,363.78669941064436,259.92525081064434,276.14366158670015
-155.753104,20.111639,1237.2,978671.72,978261.4516206719,410.26837932807393,275.3913097280739,294.05034729287365
-155.71978,20.105055,1278.2,978676.88,978248.4177420133,428.46225798665546,289.1154503866554,313.4490456881379
-155.696113,20.098055,1388.7,978650.26,978213.9170598694,436.34294013062026,284.9496435306203,305.9250105440249
-155.656106,20.094889,1125.3,978692.85,978295.0035868863,397.8464131136425,275.1684577136425,312.6644440414916
-155.501113,19.820402,3836.0,978104.21,977443.218109515,660.9918904849328,242.79884248493278,308.1546423103856
-155.489455,19.848066,3700.9,978138.66,977486.4470006786,652.2129993214039,248.74828312140392,309.3398542672933
-155.459289,19.855233,3626.5,978148.7,977509.7900163839,638.9099836160894,243.5562066160894,303.44682822952785
-155.442611,19.8314,3741.7,978128.23,977472.9127018205,655.3172981794924,247.40464757949235,305.2422209627517
-155.442291,19.805902,3602.0,978161.02,977514.5000577833,646.5199422166916,253.83710621669155,306.28177058151806
-155.482956,19.789238,3560.0,978161.62,977526.4865281384,635.1334718615981,247.02939186159807,306.0247216557108
-155.630445,19.807238,1741.7,978521.33,978088.184753706,433.14524629397783,243.26859569397783,261.5787222837695
-155.936108,19.727747,1274.0,978577.84,978227.9102855433,349.92971445666626,211.04078245666625,240.8416767839372
-155.937282,19.734247,1223.3,978584.2,978243.9263754163,340.2736245836131,206.91190518361313,233.47396238081467
-155.931942,19.736579,1214.4,978586.09,978246.8062274139,339.28377258602995,206.89231338602994,235.28041106796906
-155.930279,19.728081,1386.0,978552.26,978193.3733326687,358.8866673313314,207.7877193313314,238.24507891238807
-155.942287,19.731915,1161.9,978603.0,978262.7380270618,340.2619729381986,213.59395873819858,239.92853322660636
-155.939785,19.722748,1197.3,978596.03,978251.2895415648,344.74045843526255,214.21320703526254,244.08453770279533
-155.937618,19.716748,1221.4,978592.94,978243.5095342674,349.4304657325847,216.2758805325847,242.79810798317706
-155.946453,19.720414,1049.1,978629.83,978296.8853528363,332.94464716361836,218.57386336361836,243.053051147982
-155.94862,19.727915,1008.6,978640.47,978309.8128030614,330.6571969385259,220.70164213852587,247.27553035586527
-155.950283,19.737413,977.0,978639.43,978320.1087124924,319.32128750765696,212.81070150765697,235.69827463470097
-155.945949,19.74258,971.4,978638.19,978322.1331692451,316.05683075485285,210.15674555485285,231.88003627255839
-155.942776,19.741746,1028.0,978625.28,978304.6194471654,320.6605528346263,208.5900488346263,230.82027684718142
-155.951443,19.750413,831.7,978667.7,978365.6938070852,302.00619291479234,211.33592231479233,231.08840306138723
-155.962612,19.751246,724.3,978690.79,978398.8870325768,291.9029674232006,212.9412300232006,232.4511767748702
-155.957774,19.756747,720.9,978689.3,978400.2520572891,289.04794271092396,210.45686651092396,230.14609723977685
-155.952114,19.757746,731.0,978686.33,978397.192293571,289.1377064289991,209.44554842899907,228.45250805797974
-155.761861,19.182875,1605.7,978520.63,978094.700048746,425.9299512540456,250.87974865404558,279.746896416088
-155.755958,19.167609,1572.8,978528.15,978103.9952689746,424.15473102545366,252.69122062545367,281.0614622919559
-155.629952,19.233438,1895.9,978489.66,978008.0140373084,481.64596269163303,274.958736491633,299.464148644411
-155.649788,19.209772,1815.2,978500.29,978031.5795832371,468.7104167629732,270.8209431629732,299.00642451497583
-155.659798,19.196773,1750.4,978510.33,978050.8401549527,459.4898450472392,268.66473784723917,297.8521311352219
-155.674797,19.191941,1719.6,978516.42,978060.070658085,456.34934191498905,268.8819891149891,294.73426193707604
-155.684288,19.186108,1711.9,978516.79,978062.1192859046,454.6707140954677,268.0427998954677,295.3590257441535
-155.684792,19.170608,1558.0,978546.62,978108.7289622091,437.89103779091965,268.04099379091963,291.61966696939567
-155.712459,18.959622,8.2,978849.55,978575.2758831698,274.2741168302018,273.38016923020183,299.8321365576255
-155.704799,18.954455,9.1,978853.4,978574.7116486924,278.68835130764637,277.6962875076464,300.92148788506506
-155.703456,18.964456,28.0,978856.25,978569.4309937776,286.81900622241665,283.76650222241665,303.7222121281457
-155.692958,18.964455,35.3,978855.03,978567.1772182052,287.85278179484885,284.00444639484886,309.0291115962112
-155.695797,18.951955,17.3,978853.46,978572.0415141511,281.4184858488152,279.5324744488152,302.7317448379351
-155.694301,18.97962,75.3,978847.28,978555.6692792937,291.6107207062887,283.4016653062887,305.8959726038941
-155.692791,18.993619,142.1,978833.42,978535.8238679102,297.59613208984956,282.1046742898496,301.69957650549304
-155.690288,19.006784,227.9,978817.4,978510.0679446288,307.3320553712547,282.48685317125467,300.3275771764815
-155.691798,19.020284,295.3,978802.06,978490.0120276884,312.047972311615,279.85495691161503,297.7204228599932
-155.690455,19.034117,391.9,978779.91,978460.9623474324,318.9476525676437,276.2234983676437,298.18948472480037
-155.694956,19.047951,505.8,978755.58,978426.5747343319,329.00526566803455,273.86396126803453,292.9614852679329
-154.963952,19.626904,3.0,978863.62,978614.419768102,249.20023189799394,248.87317789799394,265.9676399522804
-155.033958,19.665405,42.2,978854.02,978604.5169805969,249.50301940308418,244.90245980308418,257.9166240924462
-155.039954,19.681737,36.8,978855.81,978607.1181240418,248.69187595823314,244.68001355823313,256.6468316190492
-155.054953,19.691069,36.8,978852.54,978607.6521163022,244.88788369786926,240.87602129786924,252.46064674584676
-155.03829,19.712567,13.0,978860.76,978616.2307582471,244.5292417529272,243.11200775292718,255.30260552195784
-155.954115,19.581422,179.7,978813.11,978557.2760344447,255.83396555529907,236.24343095529906,259.99815189710756
-155.951278,19.579589,3.1,978836.1,978611.6910718816,224.40892811841331,224.0709723184133,268.29368830734603
-155.951278,19.579589,225.1,978803.1,978543.1565927467,259.9434072532458,235.4034554532458,256.6224775653548
-155.301461,19.436922,1204.2,978656.26,978232.8779543597,423.3820456402609,292.1025700402609,306.2932433658174
-155.481447,19.636911,2149.1,978444.83,977952.7605333598,492.06946664012503,257.778882840125,275.56201050194477
-155.575793,19.536418,3321.1,978179.77,977585.6665150222,594.1034849778516,232.0438051778516,275.7672974917807
-155.106791,19.390254,877.7,978708.25,978330.9898897237,377.26011027628556,281.57501167628556,306.1541878556294
-155.105631,19.390588,866.2,978711.31,978334.5577153135,376.7522846865468,282.3208930865468,305.70518357053516
-155.107295,19.388587,834.4,978719.44,978344.2583926618,375.1816073381342,284.2169881381342,302.6870560809527
-155.106959,19.388921,835.2,978719.19,978344.0303743344,375.1596256655175,284.1077920655175,302.6763448512835
-155.106288,19.389587,835.5,978719.06,978343.9754186533,375.08458134671673,284.0000423467167,302.62780843907035
-155.105464,19.389921,835.1,978719.06,978344.1177332328,374.9422667672625,283.90133496726247,302.78724298922793
-155.094631,19.39392,737.6,978743.88,978374.4338644926,369.4461355074309,289.0344587074309,306.6446320350196
-155.226954,19.322593,757.5,978705.75,978364.2679437,341.4820563000394,258.9009213000394,279.37076764832733
-155.219798,19.324593,747.5,978709.63,978367.4668384983,342.1631615017541,260.6722065017541,280.15381337959985
-155.235789,19.32176,768.7,978705.31,978360.7644654902,344.5455345098162,260.74339790981617,279.18675297807886
-155.222132,19.332093,811.6,978702.69,978348.1070004845,354.5829995154636,266.1039907154636,284.9506171787134
-155.223628,19.338927,860.9,978697.13,978333.2777182853,363.85228171467315,269.9986855146732,287.56831442178384
-155.226954,19.344759,912.5,978690.94,978317.6826266004,373.25737339956686,273.77844839956686,291.7414153183584
-155.225794,19.350759,934.3,978691.31,978311.2935764142,380.01642358582467,278.1609061858247,295.49978367007185
-155.224955,19.353592,960.7,978689.19,978303.3064965348,385.88350346509833,281.1499108650983,297.77884770289825
-155.094631,19.39392,737.6,978743.75,978374.4338644926,369.3161355074262,288.9044587074262,306.5146320350149
-155.106791,19.390254,877.7,978708.25,978330.9898897237,377.26011027628556,281.57501167628556,306.1541878556294
-155.105631,19.390588,866.2,978711.25,978334.5577153135,376.6922846864909,282.2608930864909,305.6451835704793
-155.183787,19.355258,926.5,978700.25,978313.9544114898,386.2955885102274,285.2904115102274,305.79035608813876
-155.182963,19.358758,945.4,978698.56,978308.3194197358,390.2405802642461,287.17496306424607,307.3866648597766
-155.182292,19.362258,937.2,978702.63,978311.0473925389,391.58260746113956,289.41093786113953,306.6463024578282
-155.181468,19.365591,948.8,978702.75,978307.6557958893,395.0942041106755,291.6579257106755,310.28101428170623
-155.180628,19.369422,954.6,978703.38,978306.0821939793,397.2978060207097,293.2292232207097,313.0867798760496
-155.178965,19.37659,950.9,978703.44,978307.6286798982,395.81132010172587,292.14610390172584,310.14001990801427
-155.178126,19.380756,940.6,978705.13,978311.0424611951,394.0875388048589,291.5452080048589,308.32654775655953
-155.176798,19.385756,945.1,978708.25,978309.9362023346,398.3137976654107,295.28088586541065,313.6346497110885
-155.184458,19.351924,907.3,978701.25,978319.691429166,381.55857083399314,282.64653943399315,303.341701272935
-155.179789,19.372757,950.9,978703.38,978307.4122604079,395.9677395920735,292.30252339207345,310.81724482004984
-155.177134,19.365591,910.8,978704.44,978319.3824611931,385.05753880681004,285.76394440681,305.2645163203187
-155.17512,19.365922,775.9,978735.19,978361.0324974064,374.157502593589,289.57043639358903,315.28913186913735
-155.174632,19.365757,772.1,978736.81,978362.1959373394,374.6140626606066,290.44126486060657,316.19421744259984
-155.174128,19.365757,767.0,978738.81,978363.7698978874,375.04010211268906,291.42329611268906,317.37634267888825
-155.173625,19.365757,763.6,978740.06,978364.8192070418,375.2407929582987,291.9946481582987,317.81026213683015
-155.173121,19.365423,760.9,978740.88,978365.6336325887,375.2463674113387,292.29457121133873,317.2162298542372
-155.172297,19.365089,759.9,978741.31,978365.9234032934,375.38659670669585,292.54381850669586,315.31347118196555
-155.171458,19.364757,764.3,978740.25,978364.5467345844,375.703265415621,292.38080801562097,313.61908028191726
-155.170634,19.364423,764.6,978740.25,978364.4352986645,375.81470133550465,292.45953853550463,313.2641531169649
-155.176631,19.365423,904.7,978704.69,978321.2554372654,383.43456273456104,284.80597813456103,305.2413577110461
-155.177622,19.365591,913.7,978704.31,978318.4875240746,385.8224759254372,286.2127293254372,303.8596102977782
-155.178126,19.365591,916.0,978704.19,978317.7777472467,386.4122527532745,286.5517647532745,303.65829575813336
-155.178629,19.365757,916.9,978704.38,978317.5093777047,386.8706222953042,286.91201809530423,303.7245798583368
-155.179453,19.365757,919.9,978704.19,978316.583583367,387.606416632887,287.320758432887,304.1643805211138
-155.180461,19.365757,925.6,978703.31,978314.8245777464,388.4854222536087,287.5783614536087,305.0467725826473
-155.094631,19.39392,737.6,978743.81,978374.4338644926,369.3761355074821,288.9644587074821,306.5746320350708
-155.106791,19.390254,877.7,978708.31,978330.9898897237,377.32011027634144,281.63501167634143,306.2141878556853
-155.105631,19.390588,866.2,978711.38,978334.5577153135,376.82228468649555,282.39089308649557,305.77518357048393
-155.385123,19.49242,2030.0,978467.65,977981.2677631712,486.3822368287947,265.07569682879466,287.2975421852402
-155.57645,19.536586,3389.0,978178.37,977564.7463136665,613.6236863335362,244.16168433353613,284.18152437220226
-155.319782,19.676908,1426.0,978580.69,978178.1017529395,402.5882470604265,247.12857906042652,261.81978741480606
-155.140953,19.507081,657.0,978741.36,978405.7196965785,335.64030342153274,264.01547742153275,276.5247559933449
-155.321464,19.44242,1317.0,978625.33,978198.3850467234,426.94495327654295,283.36824727654295,299.3345150120932
-155.337287,19.456753,1461.0,978587.82,978154.7687558287,433.0512441712199,273.77594617121986,289.6186062337498
-155.356955,19.471753,1642.0,978547.2,978099.7794948256,447.42050517431926,268.41294917431924,287.101856411364
-155.372626,19.480587,1803.0,978514.13,978050.6150972473,463.5149027527077,266.9554487527077,286.39756002300464
-155.470951,19.529417,3095.0,978250.18,977654.967177103,595.2128228970105,257.8021128970105,290.83308916004506
-155.495625,19.528085,3299.0,978207.9,977592.0050293278,615.8949706722051,256.24458867220505,291.62610893078875
-155.519459,19.516253,3475.0,978174.87,977537.0824332822,637.7875667178305,258.95001671783047,297.382944293223
-155.577122,19.493256,3968.0,978075.06,977383.838218622,691.2217813780298,258.6383573780298,307.8372124156958
-155.546452,19.509921,3661.0,978137.3,977479.3950504673,657.9049495327054,258.7900515327053,300.58192274701605
-155.253289,19.429754,1202.0,978657.18,978233.1510149289,424.0289850711124,292.98934907111243,307.8836762265834
-155.231789,19.430087,1135.0,978664.11,978253.8434826351,410.26651736488566,286.53108736488565,301.39416437577927
-155.219964,19.437754,1076.0,978672.13,978272.4831675526,399.6468324473826,282.34346444738264,296.63790355201763
-155.191125,19.452419,914.0,978698.4,978323.3047578353,375.0952421646798,275.4527901646798,289.4840816145977
-155.167123,19.464917,798.0,978718.54,978359.8113766804,358.72862331965007,271.7322593196501,285.56702148503666
-155.155953,19.482248,716.0,978730.87,978386.101043419,344.7689565810142,266.7120685810142,280.72015182257655
-155.423452,19.512752,2579.0,978351.59,977813.1126963096,538.4773036903935,257.31988169039346,284.6501903263012
-155.444951,19.525252,2842.0,978300.23,977732.7302863536,567.4997136463644,257.6705576463644,287.94577021384845
-155.117959,19.54258,507.0,978771.52,978454.0340034165,317.48599658347666,262.21387058347665,274.6258736477532
-155.07763,19.571409,318.0,978805.58,978514.0133312726,291.56666872731876,256.89894472731874,267.8499965020836
-155.050956,19.649571,91.0,978843.84,978588.5464933702,255.29350662976503,245.37286862976504,256.99367829611185
-155.06629,19.673738,60.0,978847.21,978599.4982047525,247.71179524750914,241.17071524750915,253.21780433213755
-155.073126,19.705068,13.0,978855.72,978615.8012441571,239.91875584283844,238.50152184283843,249.9451846918477
-155.102791,19.554578,426.0,978786.38,978479.7182215394,306.661778460606,260.220110460606,271.7499492336336
-155.039451,19.626739,84.7,978845.62,978589.1876124262,256.43238757376093,247.19856297376094,259.66697411174255
-155.086126,19.726901,3.0,978859.34,978620.1394220769,239.20057792309672,238.8735239230967,251.1207196496885
-155.079122,19.720734,1.2,978859.39,978620.3416877234,239.0483122766018,238.9174906766018,250.6109792470154
-155.309455,19.440587,1247.0,978644.26,978219.879395089,424.3806049110135,288.4351589110135,303.3851806941368
-155.321464,19.44242,1317.0,978625.34,978198.3850467234,426.95495327655226,283.37824727655226,299.34451501210253
-155.332786,19.446754,1385.0,978606.45,978177.6501314321,428.7998685678467,277.8099385678467,294.60151573306393
-155.337287,19.456753,1461.0,978587.81,978154.7687558287,433.041244171327,273.76594617132696,289.6086062338569
-155.349464,19.466086,1566.1,978562.95,978122.8731986362,440.076801363728,269.343711563728,287.55977720485635
-155.356955,19.471753,1642.0,978547.19,978099.7794948256,447.41050517430995,268.4029491743099,287.0918564113547
-155.36579,19.47642,1723.3,978529.92,978074.9641944969,454.9558055031812,267.0850861031812,286.33265683262846
-155.289788,19.430421,1217.0,978657.02,978228.5604337682,428.459566231817,295.78466023181704,309.7866198376176
-155.282799,19.429754,1225.9,978655.24,978225.7765528131,429.46344718686305,295.81828098686304,312.5034354607924
-155.272957,19.432922,1219.0,978656.19,978228.0848908181,428.1051091818372,295.2121671818372,314.0632767778191
-155.271462,19.432754,1214.0,978657.65,978229.618153514,428.031846486032,295.683994486032,313.98251015695064
-155.266625,19.43192,1202.0,978660.78,978233.2736137892,427.5063862107927,296.4667502107927,311.96038277562985
-155.242792,19.416587,1180.8,978658.97,978238.9474256446,420.0225743553601,291.2941199553601,311.36462833622113
-155.238626,19.413256,1194.0,978656.53,978234.6860400924,421.8439599076519,291.67646790765184,307.66635673425395
-155.288964,19.421256,1243.0,978650.72,978220.0194250386,430.7005749613745,295.19120096137453,313.2189361635777
-155.292458,19.418755,1221.0,978656.1,978226.666082092,429.43391790799797,296.3229399079979,312.28141687778896
-155.295632,19.416922,1202.0,978660.46,978232.4249409529,428.035059047048,296.995423047048,313.0804198468115
-155.29496,19.412589,1182.0,978664.91,978238.3510212813,426.5589787187055,297.69970271870545,314.3102798277733
-155.296456,19.40759,1151.0,978672.18,978247.6337445045,424.54625549551565,299.06653749551566,313.162440363864
-155.294289,19.403089,1138.0,978674.69,978251.3906108151,423.29938918480184,299.23690518480186,313.3922134250183
-155.287453,19.398923,1110.0,978681.25,978259.7950226803,421.45497731969226,300.4449973196923,314.6301245000333
-155.28463,19.40059,1118.0,978680.27,978257.4206928526,422.8493071474368,300.9671831474368,316.3181067854531
-155.278466,19.399923,1106.0,978681.97,978261.0858281959,420.88417180406395,300.31026380406394,314.5536700263254
-155.274454,19.399257,1107.0,978681.42,978260.739612404,420.6803875960177,299.9974615960177,314.3895496011505
-155.265954,19.401924,1121.7,978677.79,978256.3543975614,421.4356024386361,299.1501118386361,315.9787851037969
-155.24296,19.409756,1168.3,978663.22,978242.4180870584,420.8019129416207,293.43618354162066,311.16413227997845
-155.249963,19.392757,1104.0,978673.7,978261.2979747176,412.40202528238297,292.046153282383,307.1948933331558
-155.244623,19.385589,1072.0,978682.46,978270.7673414426,411.69265855732374,294.82536255732373,310.8786497222161
-155.239954,19.380256,1045.2,978686.75,978278.7359993102,408.01400068984367,294.06838708984367,309.2687075294774
-155.238122,19.377925,1033.0,978688.54,978282.3690420577,406.17095794237684,293.55536394237686,309.3676830676844
-155.232965,19.372258,999.7,978694.18,978292.3249053161,401.85509468393866,292.8698000839387,308.2251703445584
-155.226465,19.37109,1002.2,978691.65,978291.4875006469,400.1624993531732,290.9046597531732,307.3366447600649
-155.21963,19.366091,984.3,978692.77,978296.7290314902,396.0409685098566,288.7345511098566,305.56627476418487
-155.223124,19.363425,977.4,978693.5,978298.707832426,394.79216757405084,288.23797437405085,303.87764499026775
-155.22346,19.360091,972.3,978692.7,978300.0935018283,392.6064981716918,286.6082967716918,302.87071850408915
-155.224299,19.358091,972.0,978690.57,978300.0732310873,390.4967689126497,284.5312729126497,301.10754915136204
-155.22346,19.355924,971.4,978689.5,978300.1361258439,389.36387415614445,283.4637889561444,301.25044779524984
-155.218455,19.348259,906.8,978694.93,978319.6390177878,375.29098221228924,276.43345981228924,293.7737126762321
-155.211787,19.343092,868.7,978698.62,978331.1054093901,367.5145906099351,272.8106540099351,289.7318763555317
-155.280465,19.402589,1107.4,978682.64,978260.804533832,421.83546616800595,301.10893296800594,317.81363018515054
-155.278298,19.405756,1102.0,978685.57,978262.6498644641,422.92013553588185,302.78229953588186,318.2001272412907
-155.277626,19.408255,1109.5,978687.65,978260.476883708,427.1731162919896,306.2176452919896,322.3400134125793
-155.273964,19.409255,1094.2,978690.59,978265.2545708932,425.3354291067226,306.0479335067226,320.61997155268534
-155.271126,19.408755,1079.8,978693.38,978269.6697546378,423.71024536225013,305.99260896225013,320.1068660612647
-155.269631,19.410922,1080.1,978694.55,978269.6997246239,424.85027537611313,307.09993357611313,320.6366343368821
-155.267128,19.413588,1077.0,978694.68,978270.807082229,423.8729177711066,306.4605317711066,320.2914639914892
-155.266289,19.417088,1074.0,978696.0,978271.9307772169,424.06922278308775,306.98389078308776,320.68724533547964
-155.269631,19.415755,1075.0,978697.32,978271.546800238,425.77319976198487,308.5788497619849,322.3354422370564
-155.278618,19.411755,1093.2,978690.58,978265.7045208445,424.8754791554529,305.6970015554529,319.5290714774484
-155.280465,19.402589,1107.4,978682.89,978260.804533832,422.08546616800595,301.35893296800594,318.06363018515054
-155.269631,19.415755,1075.0,978697.25,978271.546800238,425.7031997620361,308.5088497620361,322.2654422371076
-155.271965,19.413422,1079.0,978696.5,978270.1805441016,426.31945589836687,308.68903389836686,322.94124764269185
-155.275628,19.412755,1085.6,978694.81,978268.1062314174,426.70376858266536,308.35382778266535,322.5824217201055
-155.278618,19.411755,1093.2,978690.57,978265.7045208445,424.8654791554436,305.6870015554436,319.51907147743907
-155.197291,19.331259,771.0,978706.8,978360.5898389784,346.2101610216778,262.15728302167776,281.2494914545378
-155.183467,19.325926,722.0,978711.36,978375.4118755927,335.94812440732494,257.2371284073249,276.4156334134453
-155.176296,19.320092,665.0,978718.15,978392.6751898164,325.4748101836303,252.97784018363032,275.84224305330576
-155.166622,19.317094,619.0,978725.53,978406.7037041119,318.8262958881678,251.3441538881678,273.65086046525744
-155.165798,19.318259,634.0,978724.95,978402.1397064329,322.81029356701765,253.69288156701765,276.8293715500208
-155.161296,19.317094,604.0,978731.14,978411.3333475863,319.80665241368115,253.95978041368113,276.64321421004064
-155.149959,19.313759,517.0,978743.27,978437.9981164301,305.27188356989063,248.90957756989064,272.49486352666344
-155.141628,19.312426,460.0,978753.56,978455.5167219025,298.0432780975243,247.8949980975243,275.69958199201926
-155.136791,19.313426,435.0,978760.84,978463.2896979289,297.5503020710312,250.12747207103118,273.06809169840983
-155.133297,19.313759,415.0,978764.12,978469.4818488336,294.6381511663785,249.39568116637852,273.09221279622005
