X,Y,fid,Bouguer_mG
-157.959686241415,21.6011191944946,1798,225
-157.960268007795,21.6065281785582,1799,225
-157.961431540555,21.6113960913069,1800,225
-157.962158748529,21.6165342659072,1801,225
-157.963467722884,21.621131425258,1802,225
-157.963651525132,21.624262810576,1803,225
-157.963238074628,21.6276258520662,1804,225
-157.962617898871,21.6307005643689,1805,225
-157.961894360488,21.6343517002462,1806,225
-157.959723745339,21.6381949014784,1807,225
-157.956106053424,21.6406929274424,1808,225
-157.95217827363,21.641941924221,1809,225
-157.947320230202,21.6424223047209,1810,225
-157.942358824147,21.6420380004488,1811,225
-157.937087330213,21.641461542123,1812,225
-157.932436012037,21.640020386241,1813,225
-157.928404869617,21.6382909801991,1814,225
-157.923443463562,21.6356968323089,1815,225
-157.920342584778,21.6335830477297,1816,225
-157.917655156498,21.6309888152929,1817,225
-157.915071090845,21.6280101946819,1818,225
-157.931536933461,21.4763210816415,1819,225
-157.916682737123,21.4469748751443,1820,225
-157.648782631529,21.3124883652821,1821,230
-157.652417472966,21.3114490613552,1822,230
-157.656962923385,21.3098467615981,1823,230
-157.661754073827,21.308931153889,1824,230
-157.667896574394,21.3073288266649,1825,230
-157.674161924972,21.3060698430133,1826,230
-157.68042727555,21.3045819393331,1827,230
-157.686078376071,21.3032084764078,1828,230
-157.689763876411,21.3020639141627,1829,230
-157.693817926785,21.3004615120416,1830,230
-157.697749127148,21.2987446332365,1831,230
-157.701188927465,21.2972566553813,1832,230
-157.707577128054,21.2945095797645,1833,230
-157.71359677861,21.2919913820166,1834,230
-157.720353529233,21.289587607565,1835,230
-157.726004629754,21.2880995370201,1836,230
-157.733252780423,21.2862680449075,1837,230
-157.677356025267,21.3054975741504,1838,230
-157.737798230842,21.2852378205703,1839,230
-157.741483731182,21.2842075890162,1840,230
-157.745596107902,21.2830889750924,1841,230
-157.750494415976,21.2821983898333,1842,230
-157.75634849148,21.2813077991821,1843,230
-157.763636218127,21.2806398526551,1844,230
-157.768892938987,21.2801945532855,1845,230
-157.774985956348,21.2801945532855,1846,230
-157.781676328351,21.2814191233084,1847,230
-157.785857810854,21.2820870662968,1848,230
-157.788964054998,21.2830889750924,1849,230
-157.792787124715,21.2842021990831,1850,230
-157.796610194431,21.2858720192703,1851,230
-157.801269560648,21.287987097623,1852,230
-157.804734217579,21.2897681926398,1853,230
-157.808557287295,21.2914379496235,1854,230
-157.813216653512,21.2935529479127,1855,230
-157.818114961587,21.2963357940387,1856,230
-157.822654856875,21.2990072767521,1857,230
-157.825568020782,21.3011359975654,1858,230
-157.829578794262,21.304486170169,1859,230
-157.832344844937,21.3065477768797,1860,230
-157.834972593078,21.3102843653009,1861,230
-157.838015248821,21.3141497015687,1862,230
-157.841887719767,21.3174995773715,1863,230
-157.844377165375,21.319947515203,1864,230
-157.847004913516,21.3229107537544,1865,230
-157.849632661658,21.3262604296485,1866,230
-157.852813619934,21.3296100290893,1867,230
-157.854749855407,21.3332172045134,1868,230
-157.857515906082,21.3366954682476,1869,230
-157.860143654224,21.3397871889915,1870,230
-157.862633099832,21.3426212090841,1871,230
-157.864569335305,21.3451975434567,1872,230
-157.86622896571,21.3476450191783,1873,230
-157.867058780912,21.3511229407025,1874,230
-157.867197083446,21.3544719723217,1875,230
-157.867611991047,21.3583361444714,1876,230
-157.868303503716,21.3622002147105,1877,230
-157.868856713851,21.3663217772875,1878,230
-157.869963134121,21.3707008104382,1879,230
-157.871198633661,21.3751324146553,1880,230
-157.873533900305,21.3811125338191,1881,230
-157.876258378057,21.3858239707542,1882,230
-157.879177461363,21.3905352559757,1883,230
-157.880928911347,21.3954275838676,1884,230
-157.884166333018,21.4014828709189,1885,230
-157.887361121548,21.4078373384662,1886,230
-157.890410692418,21.4141915297255,1887,230
-157.894622004571,21.4214917487336,1888,230
-157.897816793101,21.4283860649634,1889,230
-157.901011581631,21.4370372952804,1890,230
-157.903625499519,21.4424440537994,1891,230
-157.906239417407,21.4485264176159,1892,230
-157.909434205937,21.4539327502811,1893,230
-157.913064647449,21.4604200848614,1894,230
-157.915533347676,21.4646096683263,1895,230
-157.918147265565,21.4701505453215,1896,230
-157.920035095151,21.4752858041176,1897,230
-157.923229883681,21.4806911440813,1898,230
-157.925698583908,21.4854206519414,1899,230
-157.928265858265,21.4920576699129,1900,230
-157.931170211474,21.499353990659,1901,230
-157.932912823399,21.5052988703136,1902,230
-157.934365000004,21.5107030954703,1903,230
-157.93625282959,21.5155667263494,1904,230
-157.937269353213,21.5202951003372,1905,230
-157.938431094497,21.5255636786776,1906,230
-157.938866747478,21.5309671502784,1907,230
-157.940028488762,21.5361002620823,1908,230
-157.941045012385,21.5404227417919,1909,230
-157.941916318348,21.5456905899081,1910,230
-157.943078059631,21.5509582468012,1911,230
-157.944198066652,21.5577244988201,1912,230
-157.944863325486,21.5640353315064,1913,230
-157.946726050223,21.5708408236031,1914,230
-157.947524360825,21.5780171781819,1915,230
-157.94858877496,21.5851931772989,1916,230
