Site,LatitudeOH,LongitudeOH,LatitudeWGS84,LongitudeWGS84,elevation,ObsGravity
MV04,19.479,-155.102173,19.475916,-155.099466,567.8,978763.83
MV05,19.468666,-155.092331,19.465582,-155.089624,562.4,978769.2
MV06,19.477667,-155.088669,19.474583,-155.085962,542.8,978770.11
MV07,19.487833,-155.094666,19.484748,-155.091959,542.2,978766.17
MV08,19.497999,-155.10083,19.494914,-155.098123,516.6,978770.16
MV09,19.508167,-155.107162,19.505081,-155.104455,502.9,978771.15
MV10,19.518,-155.113159,19.514914,-155.110451,501.1,978771.87
MV11,19.529501,-155.106827,19.526414,-155.104119,485.5,978775.26
MV12,19.524,-155.096664,19.520913,-155.093956,472.4,978777.56
MV13,19.509834,-155.08783,19.506748,-155.085123,484.6,978775.61
MV14,19.495001,-155.078995,19.491916,-155.076288,475.8,978779.4
MV15,19.480499,-155.070328,19.477414,-155.067621,486.8,978781.51
MV16,19.499834,-155.070007,19.496748,-155.0673,445.6,978785.49
MV17,19.514668,-155.078995,19.511581,-155.076288,459.9,978780.44
MV18,19.529167,-155.087662,19.52608,-155.084954,433.4,978785.68
MV19,19.539499,-155.100006,19.536411,-155.097298,431,978786.5
MV20,19.551834,-155.0905,19.548745,-155.087792,381.9,978794.65
MV21,19.542,-155.084671,19.538912,-155.081963,395.6,978792.2
MV22,19.528999,-155.07666,19.525912,-155.073953,400.2,978792.35
MV23,19.516001,-155.068832,19.512914,-155.066125,414.8,978789.73
MV24,19.502832,-155.060501,19.499746,-155.057794,407.5,978793.66
MV25,19.489834,-155.052826,19.486748,-155.050119,412.1,978795.7
MV26,19.494667,-155.044006,19.491581,-155.041299,373.4,978803.01
MV27,19.507833,-155.051666,19.504746,-155.048959,378.6,978799.69
MV28,19.520834,-155.059662,19.517747,-155.056955,367.9,978799.55
MV29,19.533833,-155.067841,19.530745,-155.065134,376.4,978797.7
MV30,19.546667,-155.0755,19.543578,-155.072792,349.9,978800.74
MV31,19.559668,-155.083328,19.556579,-155.08062,361.8,978799.16
MV32,19.564501,-155.074341,19.561411,-155.071633,327.1,978804.46
MV33,19.5515,-155.066498,19.548411,-155.06379,314.6,978808.55
MV34,19.5385,-155.058334,19.535412,-155.055627,324,978807.51
MV35,19.525499,-155.050659,19.522411,-155.047952,335.9,978806.55
MV36,19.512667,-155.042831,19.50958,-155.040124,343.2,978806.21
MV37,19.4995,-155.035004,19.496414,-155.032297,360.6,978805.79
MV38,19.504833,-155.026001,19.501746,-155.023294,319.7,978813.18
NALI,19.213667,-155.368835,19.210602,-155.36613,93.8,978811.17
TG7610,19.224501,-155.363007,19.221436,-155.360302,122.3,978809.14
TG7613,19.233999,-155.359497,19.230933,-155.356791,137.4,978808.17
TG762,19.239,-155.360672,19.235934,-155.357966,153.9,978806.56
KM01,19.309668,-155.364166,19.306598,-155.361459,775.7,978719.15
KM02,19.315166,-155.357666,19.312095,-155.354959,798,978715.34
KM03,19.306499,-155.376328,19.303429,-155.373621,746.5,978722.22
KM04,19.299168,-155.383331,19.296098,-155.380624,704.1,978727.41
KM05,19.290501,-155.394669,19.287432,-155.391962,662,978734.17
KM06,19.285833,-155.39566,19.282764,-155.392953,657.1,978732.27
KM07,19.290833,-155.403839,19.287764,-155.401132,656.8,978740.01
KM08,19.299168,-155.401337,19.296099,-155.39863,705.9,978734.12
KM09,19.305,-155.406998,19.30193,-155.404291,725.4,978732.42
KM10,19.3155,-155.41066,19.31243,-155.407953,742.2,978732.42
MV39,19.517334,-155.033829,19.514247,-155.031122,317.6,978811.42
MV40,19.530666,-155.041672,19.527578,-155.038965,306.3,978812.6
MV41,19.543333,-155.049332,19.540244,-155.046625,283.8,978815.46
MV42,19.556499,-155.057831,19.55341,-155.055123,274.9,978815.95
MV43,19.5695,-155.065506,19.56641,-155.062798,278.9,978813.9
MV44,19.574333,-155.056839,19.571243,-155.054131,230.4,978822.12
MV45,19.561501,-155.04866,19.558411,-155.045952,225.6,978825.55
MV46,19.548166,-155.041,19.545077,-155.038293,249.6,978823
MV47,19.535334,-155.032837,19.532246,-155.03013,274.6,978818.79
MV48,19.522499,-155.024673,19.519411,-155.021966,285.6,978817.87
MV49,19.509666,-155.01683,19.506579,-155.014124,288.6,978819.19
MV50,19.553333,-155.031998,19.550243,-155.029291,224.9,978827.47
MV51,19.566,-155.039673,19.56291,-155.036965,205.1,978830.59
MV52,19.579334,-155.047836,19.576243,-155.045128,210.3,978826.56
MV53,19.589333,-155.053497,19.586242,-155.050789,195.1,978827.85
113YY,19.383333,-155.277328,19.380257,-155.274621,1064,978684.54
79-114,19.379499,-155.282166,19.376423,-155.279459,1048.5,978686.8
79-115,19.374332,-155.287506,19.371257,-155.284799,1035.9,978688.39
TG1500,19.370333,-155.286163,19.367258,-155.283456,1031.2,978687.86
TG3000,19.366501,-155.284836,19.363426,-155.282129,1026.7,978686.54
TG4500,19.362499,-155.28334,19.359424,-155.280633,1010.3,978688.38
TG6000,19.358667,-155.282166,19.355592,-155.279459,1015.2,978684.78
T79518,19.345833,-155.277161,19.342759,-155.274454,964,978686.09
TG6000,19.358667,-155.282166,19.355592,-155.279459,1015.2,978685.1
TG7500,19.354666,-155.28067,19.351592,-155.277963,994.5,978687.48
TG9000,19.350834,-155.27916,19.34776,-155.276453,985.6,978686.71
T10500,19.346834,-155.277832,19.34376,-155.275125,966.9,978687.75
76YY,19.464333,-154.943329,19.461247,-154.940624,295,978820.35
LEI1,19.465166,-154.941162,19.46208,-154.938457,287.1,978819.88
LEI2,19.466167,-154.938339,19.463081,-154.935634,279.1,978823.71
81-1,19.468166,-154.935669,19.46508,-154.932964,269.4,978825.55
LEI3,19.460167,-154.936172,19.457081,-154.933467,284.6,978822.15
LEI4,19.460167,-154.938828,19.457081,-154.936123,292.3,978820.93
LEI5,19.460667,-154.941162,19.457581,-154.938457,298.5,978819.62
82-112,19.460167,-154.943329,19.457082,-154.940624,304.4,978818.94
LEI6,19.468666,-154.932663,19.46558,-154.929958,261,978826.77
NAIL 1,19.467167,-154.911331,19.464081,-154.908626,220.9,978834.13
LEI7,19.467001,-154.911331,19.463915,-154.908626,214.5,978835.44
81-4,19.467001,-154.908493,19.463915,-154.905788,212.2,978835.44
LEI8,19.467001,-154.906494,19.463915,-154.903789,206.4,978835.55
LEI9,19.466333,-154.903671,19.463247,-154.900966,202,978835.48
LEI10,19.461666,-154.904007,19.45858,-154.901303,204.1,978832.27
LEI11,19.463833,-154.901337,19.460747,-154.898633,203.9,978832.54
HVO1,19.4795,-154.944,19.476413,-154.941295,251.8,978828.41
HV86-2,19.482,-154.943832,19.478913,-154.941127,237.6,978831.36
HV86-1,19.485666,-154.943832,19.482579,-154.941127,219,978834.84
79-540,19.487667,-154.943497,19.48458,-154.940792,212.7,978835.83
141YYR,19.491667,-154.933838,19.48858,-154.931133,198.3,978837.84
87-161,19.491167,-154.929504,19.48808,-154.926799,200.5,978837.72
HV81-6,19.491333,-154.925171,19.488245,-154.922466,197.8,978837.66
194YY,19.479834,-154.899826,19.476747,-154.897121,188.7,978838.72
HV81-5,19.478167,-154.897339,19.47508,-154.894634,187.5,978838.9
76YY,19.464333,-154.943329,19.461247,-154.940624,295,978820.24
87-166,19.475166,-154.896667,19.472079,-154.893962,185.1,978839.69
196YY,19.474667,-154.893997,19.47158,-154.891292,181.3,978839.79
197YY,19.472666,-154.890671,19.469579,-154.887967,167.7,978842.44
87-167,19.473167,-154.886841,19.47008,-154.884137,160.1,978842.32
87-168,19.473499,-154.883667,19.470412,-154.880963,156.5,978841.93
87-169,19.474333,-154.880997,19.471246,-154.878293,148.4,978843.04
87-170,19.476,-154.877167,19.472913,-154.874463,123.8,978848.24
201YY,19.474167,-154.872833,19.47108,-154.870129,110.4,978848.96
87-171,19.471666,-154.868835,19.468579,-154.866131,93.4,978850.86
87-172,19.470333,-154.865494,19.467246,-154.86279,79.1,978852.58
202YY,19.469,-154.859833,19.465913,-154.857129,59.9,978854.96
87-173,19.467667,-154.855667,19.46458,-154.852963,48.7,978855.39
87-174,19.465166,-154.84967,19.462079,-154.846966,25,978857.7
174YY,19.463499,-154.846329,19.460412,-154.843625,10.9,978857.96
86-29,19.468166,-154.839172,19.465079,-154.836468,5.8,978857.8
87-4,19.475666,-154.835831,19.472578,-154.833127,8.3,978861.06
86-32,19.479666,-154.835327,19.476578,-154.832623,10,978862.67
87-5,19.484333,-154.835831,19.481245,-154.833127,18.6,978862.87
86-33,19.482334,-154.835495,19.479246,-154.832791,15,978863.08
171YY,19.485834,-154.835999,19.482745,-154.833295,19,978863.32
170YY,19.490334,-154.835663,19.487245,-154.832959,18.9,978864.4
169YY,19.493334,-154.836166,19.490245,-154.833462,17,978866.22
HVO7,19.510666,-154.837173,19.507576,-154.834468,33.3,978866.19
81-3,19.467667,-154.921661,19.464581,-154.918956,224.9,978833.54
81-2,19.468,-154.927002,19.464914,-154.924297,253.9,978828.14
81-6,19.491333,-154.925171,19.488245,-154.922466,197.8,978838.08
143YY,19.488667,-154.915497,19.485579,-154.912792,202.8,978836.59
149YY,19.491167,-154.889328,19.488079,-154.886623,170.2,978842.07
150YY,19.493334,-154.884506,19.490246,-154.881801,151.8,978846.36
152YY,19.493334,-154.875671,19.490246,-154.872966,127,978851
153YY,19.493668,-154.871338,19.49058,-154.868633,116.3,978852.08
157YY,19.497334,-154.856674,19.494245,-154.853969,62.2,978854.89
158YY,19.499001,-154.854004,19.495912,-154.851299,52,978860.12
HVO8,19.51,-154.841827,19.50691,-154.839122,31.9,978862.57
HVO2,19.508167,-154.83667,19.505077,-154.833966,32.1,978861.68
166YY,19.505167,-154.836166,19.502077,-154.833462,24.1,978863.39
167YY,19.499834,-154.835831,19.496745,-154.833127,11.6,978863.77
168YY,19.497,-154.836334,19.493911,-154.83363,14.1,978865.4
159YY,19.502501,-154.85083,19.499412,-154.848125,43.5,978862.76
155YY,19.495501,-154.864838,19.492412,-154.862133,91.8,978853.16
154YY,19.494167,-154.867828,19.491078,-154.865123,100.8,978855.31
PH573,19.192499,-155.479996,19.189437,-155.47729,174.7,978820.53
PH982,19.210333,-155.479828,19.20727,-155.477122,299.3,978797.22
PH1115,19.215834,-155.480667,19.212771,-155.47796,339.9,978790.69
PH1330,19.222834,-155.479828,19.21977,-155.477121,405.4,978777.14
PH1618,19.233,-155.482162,19.229936,-155.479455,493.2,978761.57
PH1684,19.238501,-155.481827,19.235436,-155.47912,513.3,978759.54
PH1736,19.244499,-155.479828,19.241434,-155.477121,529.1,978756.85
PH1785,19.247667,-155.478165,19.244602,-155.475458,544.1,978751.34
PH1821,19.250834,-155.476837,19.247769,-155.47413,555,978753.35
PH1898,19.255833,-155.474503,19.252767,-155.471796,578.5,978748.13
PH1895,19.2605,-155.472336,19.257434,-155.469629,577.6,978748.89
PH1926,19.264999,-155.470001,19.261933,-155.467294,587,978747.13
PH2165,19.269833,-155.478165,19.266767,-155.475458,659.9,978732.85
PH2405,19.278,-155.484497,19.274933,-155.481789,733,978720.79
76YY,19.464333,-154.943329,19.461247,-154.940624,295,978820.02
LEI12,19.467167,-154.940674,19.464081,-154.937969,288.5,978821.23
LEI13,19.469334,-154.937668,19.466248,-154.934963,271.8,978824.8
LEI14,19.472,-154.932159,19.468914,-154.929454,261.9,978826.49
LEI15,19.473333,-154.929672,19.470247,-154.926967,260.2,978827.35
LEI16,19.475166,-154.926331,19.472079,-154.923626,245.8,978830.22
LEI17,19.476,-154.923996,19.472913,-154.921291,242,978830.78
LEI18,19.477667,-154.921005,19.47458,-154.9183,234.6,978832.17
LEI19,19.479166,-154.918167,19.476079,-154.915462,230.7,978832.94
LEI20,19.480499,-154.915497,19.477412,-154.912792,225.9,978833.58
LEI21,19.481833,-154.912827,19.478746,-154.910122,218.3,978834.91
LEI22,19.481167,-154.910172,19.47808,-154.907467,209.1,978836.8
LEI23,19.479666,-154.907669,19.476579,-154.904964,199,978838.57
LEI24,19.478167,-154.905502,19.47508,-154.902797,195.5,978839.05
LEI25,19.476334,-154.902664,19.473247,-154.899959,195.1,978838.47
LEI26,19.472834,-154.897003,19.469747,-154.894298,189.4,978838.72
87-166,19.475166,-154.896667,19.472079,-154.893962,185.1,978839.62
83YY,19.530333,-154.973663,19.527244,-154.970957,160,978844.06
87-116,19.516666,-154.966171,19.513578,-154.963465,181.1,978840.68
87-115,19.513334,-154.963165,19.510246,-154.960459,183.7,978840.35
88-3,19.511999,-154.96167,19.508911,-154.958964,185.1,978840.06
87-113,19.506834,-154.958664,19.503746,-154.955958,191.4,978838.95
87-111,19.502832,-154.956329,19.499744,-154.953623,194.3,978838.7
87-138,19.510166,-154.952164,19.507078,-154.949458,173.3,978842.26
87-139,19.512833,-154.948837,19.509745,-154.946131,160.1,978844.53
87-140,19.5165,-154.944336,19.513411,-154.94163,140.5,978848.24
87-141,19.519501,-154.940826,19.516412,-154.93812,136.3,978848.42
87-142,19.522167,-154.937668,19.519078,-154.934962,127.7,978849.97
87-143,19.525167,-154.93483,19.522078,-154.932124,121.5,978850.94
87-144,19.528999,-154.932663,19.525909,-154.929957,111.1,978852.37
87-145,19.527666,-154.928162,19.524576,-154.925456,112,978852.19
87-146,19.529833,-154.924835,19.526743,-154.922129,109.3,978852.22
87-147,19.532167,-154.922668,19.529077,-154.919962,102.7,978853.55
PH573,19.192499,-155.479996,19.189437,-155.47729,174.7,978819.77
KA01,19.179832,-155.510498,19.176771,-155.507792,274.6,978800.15
KA02,19.185833,-155.518494,19.182772,-155.515788,394.7,978777.45
KA03,19.192167,-155.526001,19.189106,-155.523294,490.4,978762.38
KA04,19.199499,-155.521835,19.196437,-155.519128,501.4,978762.59
KA05,19.2055,-155.537674,19.202438,-155.534967,653.2,978736.21
KA06,19.198166,-155.537827,19.195105,-155.53512,642.2,978734.99
KA07,19.191833,-155.541336,19.188772,-155.538629,652.3,978730.88
KA08,19.197666,-155.551498,19.194605,-155.548791,742.2,978716.17
KA09,19.188499,-155.551498,19.185438,-155.548791,700.7,978723.35
KA10,19.1835,-155.543167,19.18044,-155.54046,641,978730.56
KA11,19.189167,-155.534668,19.186106,-155.531961,575.8,978744.49
KA12,19.183834,-155.529495,19.180773,-155.526788,463.6,978765.46
KA13,19.178333,-155.526001,19.175273,-155.523295,374.3,978781.45
KA14,19.172001,-155.54216,19.168941,-155.539454,422.5,978774.24
KA15,19.1705,-155.534668,19.16744,-155.531962,343.8,978788.04
KA16,19.169167,-155.525833,19.166107,-155.523127,272.2,978802.24
KA17,19.173334,-155.517502,19.170274,-155.514796,241.4,978806.81
KA18,19.167166,-155.514832,19.164106,-155.512126,198.4,978813.68
TRUE03,19.4475,-154.986664,19.444416,-154.983959,417.3,978799.89
TRUE00,19.465,-154.970993,19.461915,-154.968288,329.8,978814.33
TRUE04,19.458666,-154.968506,19.455581,-154.965801,356,978808.96
TRUE05,19.453833,-154.972672,19.450748,-154.969967,369.4,978807.92
TRUE06,19.450167,-154.979507,19.447083,-154.976802,397.5,978802.77
TRUE02,19.444334,-154.994507,19.44125,-154.991802,442,978795.58
TRUE01,19.441334,-155.001999,19.438251,-154.999294,454.8,978794.34
87-113,19.506834,-154.958664,19.503746,-154.955958,191.4,978838.84
PH1926,19.264999,-155.470001,19.261933,-155.467294,587,978746.38
KA19,19.273167,-155.467499,19.2701,-155.464792,623,978737.36
KA20,19.278667,-155.460327,19.2756,-155.45762,698.9,978720.52
KA21,19.289833,-155.466995,19.286765,-155.464287,855.3,978692.08
KA22,19.303333,-155.46167,19.300264,-155.458962,914.7,978680.24
KA23,19.3095,-155.459503,19.306431,-155.456795,937.6,978676.37
KA24,19.3155,-155.454163,19.312431,-155.451455,893.7,978686.01
KA25,19.321167,-155.449341,19.318097,-155.446633,901.6,978684.9
KA26,19.327168,-155.445328,19.324098,-155.44262,911.4,978683.77
KA27,19.334499,-155.452332,19.331428,-155.449624,1009.2,978662.34
KA28,19.327667,-155.451508,19.324597,-155.4488,958,978672.74
KA29,19.308666,-155.449493,19.305597,-155.446785,821.1,978700.41
KA30,19.317499,-155.46283,19.31443,-155.460122,995.5,978664.31
KA31,19.308001,-155.47084,19.304932,-155.468132,987.6,978668.67
KA32,19.302166,-155.472839,19.299098,-155.470131,998.8,978664.48
KA33,19.297001,-155.467499,19.293933,-155.464791,914.1,978680.81
KA34,19.2885,-155.473663,19.285432,-155.470955,876.9,978688.22
KA35,19.286167,-155.478333,19.2831,-155.475625,884.5,978687.58
KA36,19.281334,-155.470673,19.278267,-155.467965,768.1,978708.84
KA37,19.287333,-155.458664,19.284265,-155.455956,781.8,978706.61
KA38,19.294834,-155.458328,19.291766,-155.45562,834.5,978696.97
PH1926,19.264999,-155.470001,19.261933,-155.467294,587,978746.37
KA39,19.273834,-155.453827,19.270767,-155.45112,596.2,978743.02
KA40,19.280167,-155.44783,19.2771,-155.445123,641.3,978735.41
KA41,19.292833,-155.445831,19.289765,-155.443124,717.5,978721.72
KA42,19.303667,-155.441833,19.300598,-155.439125,754.1,978716.52
KA43,19.299168,-155.432495,19.296099,-155.429788,711.4,978728.59
KA44,19.288834,-155.439499,19.285766,-155.436792,684.3,978730.72
KA45,19.280834,-155.439835,19.277766,-155.437128,632.5,978740.76
GS0181,19.269167,-155.442505,19.2661,-155.439798,565.4,978752.18
KA46,19.272499,-155.445496,19.269432,-155.442789,596.8,978743.82
KA47,19.268167,-155.449173,19.2651,-155.446466,571.5,978748.8
KA48,19.278334,-155.477173,19.275267,-155.474465,707.7,978725.07
KA49,19.273666,-155.490005,19.2706,-155.487297,746.8,978718.2
KA50,19.265667,-155.486328,19.262601,-155.483621,697.7,978725.25
KA51,19.261499,-155.479004,19.258433,-155.476297,613,978741.88
KA52,19.254833,-155.487503,19.251768,-155.484796,631.2,978736.42
KA53,19.247833,-155.496994,19.244768,-155.494287,773.9,978705.21
KA54,19.2565,-155.49884,19.253435,-155.496133,908.9,978679.16
KA55,19.240999,-155.491333,19.237934,-155.488626,603.8,978740.35
PNL01,19.137167,-155.507996,19.134109,-155.50529,16.3,978849.59
PUPILI,19.150167,-155.460159,19.147107,-155.457454,16.5,978837.69
PNL02,19.148167,-155.469162,19.145108,-155.466457,3.2,978841.87
PNL03,19.146833,-155.477829,19.143774,-155.475124,5.4,978843.66
PNL04,19.143333,-155.485001,19.140274,-155.482296,7.5,978842.22
PNL05,19.141167,-155.48967,19.138108,-155.486965,9.9,978844.62
PNL06,19.142334,-155.498169,19.139275,-155.495463,12.2,978838.79
PNL07,19.140167,-155.501495,19.137108,-155.498789,13.8,978839.4
KA56,19.195667,-155.46933,19.192605,-155.466624,178.8,978819.87
KA57,19.195999,-155.459839,19.192937,-155.457133,179.7,978818.97
KA58,19.205,-155.464172,19.201937,-155.461466,233.1,978809.71
KA59,19.215834,-155.462173,19.21277,-155.459467,301.7,978797.96
KA60,19.183332,-155.477341,19.180271,-155.474635,102,978834.66
KA14,19.172001,-155.54216,19.168941,-155.539454,422.5,978774.51
KA61,19.177166,-155.553162,19.174106,-155.550455,559.9,978750.04
KA62,19.175501,-155.56366,19.172441,-155.560953,624.8,978738.03
KA63,19.181,-155.573669,19.17794,-155.570962,776.6,978708.18
KA64,19.165167,-155.571335,19.162108,-155.568628,573.9,978747.27
KA65,19.162834,-155.55867,19.159775,-155.555963,524.3,978753.44
KA66,19.153667,-155.54567,19.150608,-155.542964,349.6,978782.58
KA67,19.145666,-155.563995,19.142608,-155.561289,442.3,978765.05
KA68,19.156334,-155.571671,19.153276,-155.568964,523.9,978753.58
KA69,19.1455,-155.577835,19.142442,-155.575129,538,978745.76
KA70,19.136667,-155.573166,19.13361,-155.57046,534.6,978742.11
KA71,19.129168,-155.585327,19.126111,-155.582621,613.6,978723.95
KA72,19.133499,-155.563507,19.130442,-155.560801,385.3,978771.23
KA73,19.239666,-155.468338,19.236601,-155.465631,475.7,978765.84
KA74,19.227833,-155.473328,19.224769,-155.470621,424.9,978773.54
KA75,19.226,-155.489334,19.222936,-155.486627,485.3,978761.3
KA76,19.226334,-155.500168,19.22327,-155.497461,646,978731.46
KA77,19.229666,-155.509674,19.226602,-155.506967,796.8,978703
KA78,19.216167,-155.515839,19.213104,-155.513132,676.5,978725.85
KA79,19.196167,-155.507339,19.193105,-155.504632,397.7,978777.24
KA80,19.202,-155.496506,19.198938,-155.4938,368.2,978782.33
KA81,19.209333,-155.503326,19.20627,-155.500619,496.6,978758.51
KA82,19.207834,-155.490997,19.204771,-155.48829,358.7,978785.69
KA83,19.2195,-155.494995,19.216437,-155.492288,492.8,978761.79
KA84,19.205833,-155.514832,19.202771,-155.512125,579.9,978743.55
KA85,19.194666,-155.488327,19.191604,-155.485621,227.5,978809.87
KA86,19.187834,-155.496338,19.184773,-155.493632,198.2,978815.26
KA87,19.145334,-155.528,19.142276,-155.525294,108.8,978829.42
LYMAN2,19.7255,-155.057327,19.722401,-155.054616,7,978862.08
79-501,19.358999,-155.226166,19.355924,-155.22346,971,978689.6
HVO101,19.361166,-155.227005,19.358091,-155.224299,972,978690.65
