Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.38,38.423,99.50200000005098,128.0,142.1705748360022
-28.376,38.422,117.6607999999047,128.0,143.70509680327424
-28.373,38.42,108.70399999997352,128.0,144.91209480447787
-28.369,38.418,90.28959999994876,128.0,140.74328965624582
-28.368,38.414,15.614400000060883,128.0,141.38511663300523
-28.116,38.446,294.5788000000895,128.0,147.5622305971327
-28.118,38.444,430.78359999991534,128.0,153.95470820821927
-28.119,38.441,511.3575999999391,128.0,149.42516670386232
-28.117,38.439,528.4048000000024,128.0,149.4624131617961
-28.114,38.437,524.7520000000676,128.0,147.71743893734978
-28.112,38.436,514.5280000000122,128.0,146.44367624752797
-28.109,38.434,503.25120000005484,128.0,144.9707708418653
-28.105,38.433,474.468000000014,128.0,144.93132387437834
-28.102,38.432,446.94039999998427,128.0,145.96310902513252
-28.098,38.432,401.8395999999591,128.0,144.8730252109325
-28.093,38.431,365.454000000012,128.0,142.69540279613796
-28.093,38.426,403.33399999999824,128.0,141.79588571787173
-28.093,38.422,410.60759999998595,128.0,143.15923204898536
-28.09,38.42,387.6299999999984,128.0,143.85544180138388
-28.085,38.417,309.1480000000036,128.0,141.37243437704075
-28.082,38.415,271.6119999999892,128.0,143.86535884652065
-28.078,38.412,216.46519999995354,128.0,142.21698926477356
-28.081,38.413,239.15959999992683,128.0,140.574363826858
-28.075,38.41,172.94999999983906,128.0,142.45905171458847
-28.071,38.407,92.86319999990492,128.0,143.2233898292921
-28.069,38.406,71.40359999998486,128.0,140.8758415350456
-28.065,38.403,-0.39899999995065905,128.0,142.43560055434443
-28.505,38.551,10.853999999997201,128.0,131.60359387489908
-28.504,38.549,18.778799999995606,128.0,131.66393031613424
-28.504,38.546,30.001999999997437,128.0,132.24599536584745
-28.506,38.543,36.2000000000063,128.0,131.76334779584312
-28.522,38.54,10.116000000004956,128.0,131.31679502106752
-28.519,38.538,21.771600000019284,128.0,131.99313413002253
-28.515,38.539,32.729999999998064,128.0,131.97449333973506
-28.51,38.54,41.4499999999945,128.0,131.8116117087402
-28.508,38.541,41.47400000001319,128.0,131.86029243830663
-28.512,38.539,40.44759999999171,128.0,131.60610192951273
-28.517,38.538,28.242000000016745,128.0,131.50076381410537
-28.521,38.539,14.413199999995346,128.0,131.19495735790872
-28.359,38.416,24.243599999906102,129.0,143.9985469382333
-28.362,38.417,60.72359999999814,129.0,143.89356263112396
-28.365,38.419,112.07199999989632,129.0,142.56889034277958
-28.367,38.421,154.54239999997526,129.0,144.4680704751554
-28.369,38.423,208.05880000004322,129.0,144.64607273615397
-28.371,38.424,214.63959999999076,129.0,145.71552536593592
-28.374,38.426,225.1964000000014,129.0,143.35223998994624
-28.376,38.427,218.33719999990507,129.0,144.50046749178836
-28.38,38.428,221.3719999998371,129.0,149.31117760771735
-28.383,38.428,204.9979999998473,129.0,149.87405009764473
-28.386,38.429,224.00280000006472,129.0,149.39435033049497
-28.389,38.43,232.85400000001414,129.0,148.4910690847652
-28.392,38.43,200.2500000000154,129.0,147.52557786671784
-28.395,38.43,167.7300000000107,129.0,146.71026687726317
-28.397,38.428,105.40679999992432,129.0,148.32382781121208
-28.399,38.427,72.77139999994063,129.0,147.71464874651338
-28.402,38.426,4.918600000008028,129.0,147.01478372085094
-28.421,38.43,67.11800000000034,129.0,143.23789076462702
-28.424,38.431,86.67159999998327,129.0,144.2372922513634
-28.428,38.431,97.96639999999078,129.0,143.2398765110038
-28.43,38.432,119.07200000005312,129.0,145.39928462514268
-28.421,38.454,1182.4136000000356,129.0,165.68549826400772
-28.425,38.454,1078.8599999999935,129.0,162.398682903065
-28.428,38.454,1001.6055999999851,129.0,162.85938893091952
-28.431,38.453,902.6584000000101,129.0,159.96423535296867
-28.433,38.451,806.0843999999831,129.0,157.29661530017606
-28.435,38.449,708.221999999981,129.0,156.04010876033448
-28.437,38.447,608.1852000000863,129.0,154.0443290461987
-28.439,38.444,471.6588000000116,129.0,153.29493767954767
-28.438,38.441,371.4252000001225,129.0,150.10190459334282
-28.438,38.437,226.1963999998988,129.0,146.5775748331094
-28.435,38.434,161.5759999999586,129.0,142.7507955513135
-28.433,38.433,143.29760000000158,129.0,143.89338207122867
-28.384,38.454,1156.5612000000513,129.0,163.60992589353015
-28.381,38.455,1151.2860000000376,129.0,160.69781678864243
-28.377,38.455,1086.9300000000137,129.0,158.24710395142182
-28.374,38.456,1052.2740000001136,129.0,154.56698662625539
-28.37,38.457,994.6620000000844,129.0,152.27033449360744
-28.367,38.46,984.6420000000405,129.0,150.27204273253324
-28.364,38.462,970.0428000000792,129.0,148.90034467403723
-28.361,38.464,953.2284000000373,129.0,149.1489180453416
-28.358,38.468,928.2904000000333,129.0,146.63188951918482
-28.356,38.471,907.9504000000035,129.0,146.53460273556345
-28.354,38.474,900.3547999999593,129.0,145.97029423207744
-28.353,38.478,904.5720000000254,129.0,145.80823842744118
-28.353,38.482,893.3868000000364,129.0,145.90223027088706
