longitude,latitude,AB (mGal)
55.293133096497904,-21.14748901167577,250.0
55.29375769208057,-21.148268185986936,250.0
55.294475507778735,-21.148964419154392,250.0
55.2951933234769,-21.14966065232185,250.0
55.29591113917507,-21.150356885489305,250.0
55.296628954873235,-21.151053118656762,250.0
55.2973467705714,-21.15174935182422,250.0
55.29806458626957,-21.152445584991675,250.0
55.298782401967735,-21.15314181815913,250.0
55.2995002176659,-21.153838051326588,250.0
55.30021803336407,-21.154534284494044,250.0
55.30093584906223,-21.1552305176615,250.0
55.301628784232314,-21.15595132446238,250.0
55.302316055111376,-21.156677725686773,250.0
55.30300332599043,-21.157404126911167,250.0
55.30369059686949,-21.158130528135562,250.0
55.30437786774854,-21.158856929359956,250.0
55.3050651386276,-21.15958333058435,250.0
55.305638274328004,-21.16038080460129,250.0
55.30598696371354,-21.16131804294473,250.0
55.30633565309908,-21.162255281288168,250.0
55.30668434248462,-21.163192519631608,250.0
55.30703303187016,-21.164129757975044,250.0
55.3073817212557,-21.165066996318483,250.0
55.30773041064124,-21.166004234661923,250.0
55.30807910002678,-21.166941473005362,250.0
55.30842778941232,-21.167878711348802,250.0
55.30877647879786,-21.168815949692238,250.0
55.30912516818339,-21.169753188035678,250.0
55.30947385756893,-21.170690426379117,250.0
55.30982254695447,-21.171627664722557,250.0
55.31017123634001,-21.172564903065997,250.0
55.31051992572555,-21.173502141409436,250.0
55.31078563823172,-21.17446559452383,250.0
