longitude,latitude,A (mGal)
55.51397234059799,-21.236381208245575,245.0
55.5229858493168,-21.23830987917981,245.0
55.528733127881345,-21.230375489291333,245.0
55.53554283308486,-21.223100603604664,245.0
55.54181993027137,-21.21543520961531,245.0
55.54398718940179,-21.205683175241244,245.0
55.542976176874134,-21.195813855095576,245.0
55.54193254641078,-21.185909378848166,245.0
55.54860697789113,-21.17960945208318,245.0
55.55836835285867,-21.17755364380913,245.0
55.56829392512006,-21.178771434958723,245.0
55.57792385701313,-21.180092328227886,245.0
55.587618984483825,-21.18060339597009,245.0
55.59494163417596,-21.1873479429021,245.0
55.60424111332304,-21.189574012774205,245.0
55.614193645576634,-21.188737718454217,245.0
55.62370942414401,-21.186031669288244,245.0
55.63312698004064,-21.18279881850886,245.0
55.642955569310665,-21.181301097409044,245.0
55.65281057986366,-21.181730398510627,245.0
55.66178796841314,-21.1852491648927,245.0
55.66958853895569,-21.189948044141254,245.0
55.67552554043534,-21.19795085224065,245.0
55.68114218488872,-21.20620056657921,245.0
55.68976726060201,-21.209621980350704,245.0
55.698686540121614,-21.213922513535465,245.0
55.701052909447405,-21.221797304995746,245.0
55.69134693343897,-21.22375013436851,245.0
55.68187052488391,-21.226670694740225,245.0
55.67720156831531,-21.233965564114005,245.0
55.676952142067144,-21.243962452957376,245.0
55.670465214209536,-21.248711649870565,245.0
55.66195406937,-21.24351978552182,245.0
55.65311558604134,-21.242443994213538,245.0
55.64348808480062,-21.243627023069738,245.0
55.6335049024137,-21.2432272311122,245.0
55.62367978969558,-21.24198688570169,245.0
55.61450624103495,-21.245659850562017,245.0
55.606334374420086,-21.251423581647764,245.0
55.5990835287825,-21.25823382995397,245.0
55.59516139581397,-21.26721640098839,245.0
55.59378404704032,-21.277091475041797,245.0
55.59287447802878,-21.28705002334028,245.0
55.592161665890586,-21.297009105628387,245.0
55.593536471761915,-21.30689472436217,245.0
55.59677598767896,-21.316269868212174,245.0
55.60487382232009,-21.322137156693657,245.0
55.61414837901853,-21.32503264512206,245.0
55.62013613568036,-21.33105178285971,245.0
55.62318770677552,-21.34051218199609,245.0
55.625160057167804,-21.35024851929198,245.0
55.62370205990652,-21.36014166055177,245.0
55.62503988571495,-21.36985955691563,245.0
55.62385795715115,-21.37970358717789,245.0
55.6606235526106,-21.37938356721178,245.0
55.66299782972427,-21.369839604175485,245.0
55.66630547716241,-21.360719068824935,245.0
55.674022962679985,-21.3545761355413,245.0
55.6725225253739,-21.34665347938926,245.0
55.66626246075556,-21.340086181405457,245.0
55.6730926990099,-21.333854605156443,245.0
55.68303122588645,-21.334351841891877,245.0
55.69171499741652,-21.338436472213598,245.0
55.69575362380681,-21.34719059173107,245.0
55.69386343220192,-21.356958211574213,245.0
55.698907549229084,-21.364833951064863,245.0
55.70847589393368,-21.36749951832546,245.0
55.71791692168633,-21.36505648007446,245.0
55.72632179402834,-21.359702740167663,245.0
55.735942564263354,-21.358931349881544,245.0
55.74433846980177,-21.363764832972258,245.0
55.670714230343684,-21.38131808850914,242.5
55.67234154073504,-21.371499305265555,242.5
55.67486967011753,-21.362063573367582,242.5
55.67922287013847,-21.353735226151674,242.5
55.68040230088932,-21.34401458051335,242.5
55.68862475500688,-21.34389690911992,242.5
55.688663050935446,-21.353753939462894,242.5
55.688389186848404,-21.362508881671932,242.5
55.696538430684896,-21.36752825541345,242.5
55.705917073201775,-21.370988681976797,242.5
55.401530562581904,-21.295621947691107,242.5
55.41044532404223,-21.291091271350258,242.5
55.41963257644795,-21.287195087350135,242.5
55.42896749875561,-21.283610426092608,242.5
55.4386430509249,-21.281828515934002,242.5
55.448205954394425,-21.284459831763566,242.5
55.45797607552602,-21.286219971074324,242.5
55.46791163102942,-21.285307360511226,242.5
